video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
Wkuh0xjjowI,【にじさんじ】ラジオ「舞元力一」#48 ひとくち嘘ニュースアワード&amp;おたよりお焚き上げ【舞元啓介/ジョー・力一】,2020-12-31,7786,2h 9m 46s,5462,1022,0.7015155407141023,860,12,8,41,51,50,0
VGQU2-d_yYc,【スーパーマリオ64耐久】スター120枚コンプしてヨッシー拝むまで年越せません【にじさんじ/ ジョー・力一】,2020-12-27,32572,9h 2m 52s,14240,2311,0.4371853125383765,1994,28,26,86,84,93,0
dtuWqyR_4pc,やっぱり椅子買って電車乗っちゃったよ枠【にじさんじ/ジョー・力一】,2020-12-26,4271,1h 11m 11s,1778,359,0.41629594942636383,208,15,8,49,35,44,0
l-CbCP1K5uU,【#りきいち深夜32時】ジョー・力一のラジオ深夜32時 年末SP【にじさんじ】,2020-12-25,9628,2h 40m 28s,4627,847,0.4805774823431658,575,20,21,80,72,79,0
tBLfEF6N238,【にじ3D雑談】りきいちファーム67【にじさんじ/ジョー・力一】,2020-12-24,14035,3h 53m 55s,7725,967,0.5504096900605628,698,29,18,79,75,68,0
o7reH9IMYdE,【#マリカにじさんじ杯】予選Bリーグ マリ・力一参戦【にじさんじ/ ジョー・力一】,2020-12-19,4013,1h 6m 53s,2770,734,0.6902566658360328,546,13,18,48,49,60,0
CWzkDSCGHMo,【朝ラジオ】ジョー・力一の深夜32時 #24【にじさんじ】,2020-12-19,6815,1h 53m 35s,3166,582,0.4645634629493764,446,13,21,38,33,31,0
kRWsknPMu10,【マリオカート8】舞元教官、3周とも同じ場所で落ちるのですが【にじさんじ/ 舞元力一】,2020-12-18,10509,2h 55m 9s,5294,829,0.5037586830335903,621,16,18,42,77,55,0
lqZAsd7_xqs,マジの夜勤事件 -年ノ瀬- みんなの夜勤エピソードを偲ぶ【にじさんじ/ジョー・力一】,2020-12-11,8518,2h 21m 58s,11442,1218,1.343273068795492,968,26,23,21,123,57,0
fOe3iW4fUoo,【にじ3D雑談】りきいちファーム66【にじさんじ/ジョー・力一】,2020-12-10,9593,2h 39m 53s,11559,1216,1.204941102887522,908,31,37,23,142,75,0
fGKQ0MZcLnI,【朝ラジオ】ジョー・力一の深夜32時 #23【にじさんじ】,2020-12-05,8658,2h 24m 18s,8149,910,0.9412104412104412,746,13,29,12,74,36,0
L9k76j1xFME,【あつまれ どうぶつの森】失われたチャウダーを求めて【にじさんじ/ジョー・力一】,2020-12-03,7564,2h 6m 4s,10577,1055,1.3983342147012163,786,22,24,19,134,70,0
-2GOSzempow,プリキュアの歌姫・北川理恵さんと歌おう！【にじさんじ/える/ジョー・力一】,2020-12-01,4429,1h 13m 49s,7200,812,1.6256491307292842,605,13,17,12,103,62,0
