video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
-lbUeMJ3-tM,🔴#しずくら💜82【マイクラ/20201231】,2020-12-31,23507,6h 31m 47s,10599,796,0.4508869698387714,551,8,5,23,45,44,120
libkkJsgOdU,【イコライザー】同時視聴の会💜【にじさんじ/静凛】,2020-12-29,8728,2h 25m 28s,2753,164,0.3154216315307058,74,6,3,5,18,11,47
q-iXLdIVcV4,【FF14】４層クリ目ＶＳ右腕【にじさんじ/静凛】,2020-12-28,26119,7h 15m 19s,2974,273,0.11386347103641027,163,7,4,8,23,15,53
BQcL8J7Oulg,【FF14】良い子の４層練習【にじさんじ/静凛】,2020-12-27,34618,9h 36m 58s,3486,319,0.10069905829337339,214,4,2,6,25,14,54
tEzAvjjZ4b0,【FF14】メリクリ！聖夜に何してるんだい？【にじさんじ/静凛】,2020-12-24,21592,5h 59m 52s,2289,284,0.10601148573545757,158,5,5,5,32,17,62
g1dMaOK8URQ,🔴【FF14】再生編　零式4層:前半 時間切れ超え練習💜 【にじさんじ/静凛視点】,2020-12-21,13548,3h 45m 48s,1502,198,0.11086507233540006,112,2,5,5,24,12,38
MEw-IAdTnQ0,🔴【FF14】再生編　零式4層:前半 初見未予習💜 【にじさんじ/静凛視点】,2020-12-19,29168,8h 6m 8s,2617,234,0.08972161272627537,137,1,3,3,27,11,52
Dv0jSnvkzak,🔴【FF14】再生編　零式3層 クリ目編💜 【にじさんじ/静凛】,2020-12-14,27714,7h 41m 54s,3903,391,0.14083134877679152,252,6,4,3,40,24,62
9HdhzwFpLeI,🔴【FF14】再生編　零式3層 クリ目編💜 【にじさんじ/静凛視点】,2020-12-13,26627,7h 23m 47s,2921,265,0.1097006797611447,172,1,4,3,30,12,43
fB5gd5MV-9g,🔴【FF14】再生編　零式2層 クリ目編💜 【にじさんじ/静凛視点】,2020-12-12,27901,7h 45m 1s,3241,264,0.11616071108562417,159,0,3,4,31,19,48
Pkv8BPK0LP4,🔴【FF14】再生編　零式2層💜 【にじさんじ/静凛視点】,2020-12-12,25236,7h 0m 36s,3173,324,0.1257330797273736,229,3,2,2,30,16,42
6XfPpkm-iUs,🔴【FF14】初見未予習で行く！極エメラルドウェポン破壊作戦💜【にじさんじ/静凛】,2020-12-10,16283,4h 31m 23s,2319,211,0.1424184732543143,112,3,3,0,33,15,45
tHxGdhhiO1w,ネタバレ注意🔴【FF14】ウェルリト戦役　他💜 【にじさんじ/静凛視点】,2020-12-10,8305,2h 18m 25s,1692,185,0.2037326911499097,107,2,4,0,21,13,38
Bjgw1SkHruA,🔴【#V6零式コラボ】FF14:再生編の零式1層に初見未予習チャレーンジ💜【にじさんじ/静凛視点】,2020-12-09,32129,8h 55m 29s,4078,335,0.12692583024681753,208,4,4,1,40,21,57
1YoSnkopa7o,🔴【FF14】希望の園エデン：再生編（ノーマル）💜 【にじさんじ/静凛視点】,2020-12-09,19245,5h 20m 45s,3356,298,0.17438295661210704,197,4,5,3,31,13,45
PpLRCkJHwS0,ネタバレ注意🔴【FF14】巡り逢おう、FF14💜 79【にじさんじ/静凛】,2020-12-08,19214,5h 20m 14s,4366,275,0.22723014468616634,158,5,5,0,33,21,53
PlkpLNDeaxE,🔴03:【The Painscreek Killings】凛、謎は解けるのか？【にじさんじ/静凛】,2020-12-07,25393,7h 3m 13s,11602,451,0.45689757019651084,283,7,6,1,55,29,70
QtECtMUZC5Y,🔴【マイクラ腕試し】うーーー！生き残るぞおおお💜【にじさんじ/静凛】,2020-12-06,14927,4h 8m 47s,9693,611,0.6493602197360487,445,5,3,2,49,32,75
zm_mPoJ8FRM,🔴鮮血のクリスマス準備💜【にじさんじ/静凛】,2020-12-06,16886,4h 41m 26s,5477,454,0.32435153381499465,315,2,4,1,47,21,64
9p7Ls4SI7EM,02:【The Painscreek Killings】凛、謎は解けるのか？【にじさんじ/静凛】,2020-12-03,15765,4h 22m 45s,4378,306,0.2777037741833175,168,5,7,0,40,22,64
KdOFbKSbP30,鮮血のクリスマス準備💜【にじさんじ/静凛】,2020-12-02,19546,5h 25m 46s,7063,471,0.36135270643609946,307,6,6,1,49,32,70
QkiXRo9pZSU,最終回🔴【DEAD SPACE】元カノとマグロと石村と...！【にじさんじ/静凛】,2020-12-01,13656,3h 47m 36s,6369,621,0.4663884007029877,468,7,7,1,39,28,71
LRhyuLM_7Pk,01:【The Painscreek Killings】凛、謎は解けるのか？【にじさんじ/静凛】,2020-12-01,15083,4h 11m 23s,5375,407,0.356361466551747,276,5,6,0,45,20,55
