video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
16rXfx79uMY,【にじさんじ】年越ししようぜ！年越し！,2020-12-31,10565,2h 56m 5s,6635,789,0.6280170373876006,789,0,0,0,0,0,0
xi-k2af-DoI,【#マリカにじさんじ杯】決勝切符、欲しくないか！？！？！【にじさんじ】,2020-12-26,4302,1h 11m 42s,2345,441,0.5450953045095305,441,0,0,0,0,0,0
bpizhE8j5oM,【#マリカにじさんじ杯】本戦も勝ち上がれ！！！いざ決戦【にじさんじ】,2020-12-26,3320,0h 55m 20s,1939,424,0.5840361445783132,424,0,0,0,0,0,0
PxUW0Rd8gAI,【マリオカート8DX】本戦最終練習コラボ…！【にじさんじ】,2020-12-26,7069,1h 57m 49s,1571,217,0.22223794030273022,217,0,0,0,0,0,0
z7x-V2G4P0k,【table manners】クリスマスにマッチングして彼女を作る【にじさんじ/伏見ガク】,2020-12-25,3538,0h 58m 58s,2029,365,0.5734878462408141,365,0,0,0,0,0,0
v_n8INg-Ml0,【にじさんじ】復活のおはガク　クリスマス回,2020-12-25,5085,1h 24m 45s,2572,354,0.5058013765978367,354,0,0,0,0,0,0
H3OHxfrJTrU,【にじさんじ】クリスマスイブにガチョウになる【にじさんじ/伏見ガク】,2020-12-24,4255,1h 10m 55s,2318,424,0.5447708578143361,424,0,0,0,0,0,0
47CS3hMOlho,【ハピトリマリカ】練習する！！！！！！！！！【にじさんじ】,2020-12-22,4197,1h 9m 57s,1718,331,0.4093400047653086,331,0,0,0,0,0,0
uJSFtR4aDAQ,【にじさんじ】雑談,2020-12-21,3113,0h 51m 53s,2333,428,0.7494378413106328,428,0,0,0,0,0,0
cILi-_4y1PY,【#マリカにじさんじ杯】予選勝ち上がれ！！！いざ本戦【にじさんじ】,2020-12-19,5617,1h 33m 37s,3512,599,0.6252447925939113,599,0,0,0,0,0,0
Qm4mxx5kWL4,【マリオカート8DX】大会前の視聴者参加型【にじさんじ】,2020-12-19,5054,1h 24m 14s,2257,359,0.4465769687376336,359,0,0,0,0,0,0
Z_OqKK08hs0,【マリオカート8DX】ウォーミングアップ視聴者参加型【にじさんじ】,2020-12-15,4095,1h 8m 15s,3683,454,0.8993894993894994,454,0,0,0,0,0,0
5hPDRcUjg6A,【朝食配信】復活のおはガク!#4,2020-12-11,5891,1h 38m 11s,5805,511,0.9854014598540146,511,0,0,0,0,0,0
0sDkUp97u3s,【プリコネ/クリスマスアキノ】朝は無欲だから欲しいキャラが出る理論【にじさんじ/伏見ガク】,2020-12-10,3222,0h 53m 42s,3712,475,1.1520794537554313,475,0,0,0,0,0,0
YEveNwUDWZU,【サイレン】レヴィちゃんに助けてもらいながらサイレン#2【にじさんじ】,2020-12-07,7019,1h 56m 59s,4035,332,0.5748682148454196,332,0,0,0,0,0,0
RZF7HYyJniM,【申刻〜サルコク〜】ずっと泣き声が鳴り止まないあの部屋へ…【にじさんじ】,2020-12-06,5255,1h 27m 35s,6310,478,1.2007611798287345,478,0,0,0,0,0,0
lDTiFOs6ehY,【朝食配信】復活のおはガク!#3,2020-12-04,4846,1h 20m 46s,4817,565,0.9940156830375567,565,0,0,0,0,0,0
6wTZwh29E04,【サイレン】レヴィ先生にサイレンを教えて頂く・・！！【にじさんじ】,2020-12-02,7756,2h 9m 16s,4782,410,0.6165549252191852,410,0,0,0,0,0,0
