video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
2cfUP2IFUYk,健康生活リングフィット,2020-12-31,2298,0h 38m 18s,1970,667,0.8572671888598782,434,17,9,25,72,110,0
NWKzYpf9HJk,【魔女の家MV】理不尽な即死が多すぎる【御伽原江良】,2020-12-28,5702,1h 35m 2s,5580,1111,0.9786039985969835,754,14,8,45,111,179,0
ZipJUT_RnmI,【魔女の家MV】エクストラがありえん難しいってマジですか？【御伽原江良】,2020-12-27,5268,1h 27m 48s,4293,1160,0.8149202733485194,784,14,13,51,101,197,0
Ocm6izV7FFA,リングフィットアドベンチャーの時間です,2020-12-27,2502,0h 41m 42s,2170,787,0.8673061550759392,555,10,8,22,67,125,0
LUhSZq6GdBo,健康リングフィット,2020-12-25,1965,0h 32m 45s,1901,655,0.9674300254452927,463,11,7,24,57,93,0
DHdF4aYD7qE,冬なのでフォールガイズシーズン３初,2020-12-24,3412,0h 56m 52s,3139,780,0.9199882766705745,436,18,12,48,100,166,0
QZGUiHbUoyg,朝だからリングフィットやる,2020-12-24,2208,0h 36m 48s,1983,888,0.8980978260869565,667,16,3,27,61,114,0
