video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
x_q987VaeT0,#02【Bloodborne】のんびり夜更か死にゲー（初見）【ブラッドボーン】【葉山舞鈴/にじさんじ】,2020-12-31,26656,7h 24m 16s,10904,845,0.40906362545018005,768,7,9,8,26,27,0
xUUMeUFwUuQ,#01【Bloodborne】のんびり夜更か死にゲー（初見）【ブラッドボーン】【葉山舞鈴/にじさんじ】,2020-12-30,15002,4h 10m 2s,6420,765,0.42794294094120783,691,8,9,9,25,23,0
xFj3WnoJRRk,#03【Detroit Become Human】クリアまで！これが葉山のデトロイト。（初見）【デトロイトビカムヒューマン】【葉山舞鈴/にじさんじ】,2020-12-27,20661,5h 44m 21s,11131,684,0.5387444944581579,586,7,10,7,36,38,0
OfdfPpVahI4,【シャドウバース】グラマスちゃれんじ耐久！mp9000～【シャドバ】【葉山舞鈴/にじさんじ】,2020-12-26,14295,3h 58m 15s,6275,775,0.43896467296257435,691,11,9,3,27,34,0
hBGVYPdF3Ag,【歌枠】クリスマスにぴったり？！な曲縛り【新作歌ってみた投稿記念】【葉山舞鈴/にじさんじ】,2020-12-25,4811,1h 20m 11s,2407,220,0.5003117854915818,134,10,7,4,32,33,0
vSQyNcy9u5k,【アイドルマスター ミリオンライブ！】dear... ／馬場このみ ( CV.高橋未奈美 )【クリスマスに歌ってみた】【葉山舞鈴】,2020-12-25,395,0h 6m 35s,400,120,1.0126582278481013,70,2,5,1,17,25,0
PMQOgVLkcQc,【Apex Legends】チキンケーキ朝活ぺクス（ソロランク）→ふてくされGUYS【APEX】【PC/PAD】【葉山舞鈴/にじさんじ】,2020-12-24,20251,5h 37m 31s,3208,496,0.15841193027504816,425,10,7,8,26,20,0
kiM8-NKvzq4,【シャドウバース】駆け込みグラマスちゃれんじ！mp5000～【シャドバ】【葉山舞鈴/にじさんじ】,2020-12-23,17370,4h 49m 30s,4893,568,0.281692573402418,487,12,5,6,28,30,0
ehtdx1OOflk,【Apex Legends】大会出ることになった金色朝活ぺクス（ソロランク）【APEX】【PC/PAD】【葉山舞鈴/にじさんじ】,2020-12-23,22874,6h 21m 14s,3590,615,0.15694675177056922,548,14,6,10,17,20,0
nUdPl3CbPVc,【シャドウバース】駆け込みグラマスちゃれんじ！mp3000～【シャドバ】【葉山舞鈴/にじさんじ】,2020-12-22,13183,3h 39m 43s,5103,623,0.38708943336114693,525,12,7,8,31,40,0
6wF-EtLFzK8,【Fall Guys】新シーズン？！お昼までに一位ください【葉山舞鈴/にじさんじ】,2020-12-19,13689,3h 48m 9s,4862,583,0.35517568850902187,500,12,9,7,28,27,0
8XGjgn3_K-M,【Apex Legends】健康シーズン切り替え朝活ぺクス（ソロランク）【APEX】【PC/PAD】【葉山舞鈴/にじさんじ】,2020-12-17,23450,6h 30m 50s,3918,533,0.16707889125799574,469,12,6,10,18,18,0
-sKbxNpJsW8,【シャドウバース】グランドファイナルに向けてデッキ勉強会（プレミあり）【シャドバ】【葉山舞鈴/にじさんじ】,2020-12-16,16593,4h 36m 33s,8386,799,0.505393840776231,737,8,5,3,29,17,0
dUQbmEMxsA8,【シャドウバース】はやま、プレミしないもん【シャドバ】【葉山舞鈴/にじさんじ】,2020-12-15,26995,7h 29m 55s,10908,825,0.4040748286719763,731,12,10,2,35,35,0
fA85K3bE_RA,【Apex Legends】健康朝活ぺクス（ソロランク）【APEX】【PC/PAD】【葉山舞鈴/にじさんじ】,2020-12-15,21312,5h 55m 12s,5379,664,0.252393018018018,587,13,8,4,32,20,0
juDHYDVPmpU,【シャドウバース】※お知らせあり※こちらプレミ区プレミ前プレミ所【シャドバ】【葉山舞鈴/にじさんじ】,2020-12-14,19081,5h 18m 1s,15208,1204,0.7970232168125361,1077,18,9,4,49,47,0
XyVMZQpQXcI,【Apex Legends】健康金剛石4朝活ぺクス（ソロランク）【APEX】【PC/PAD】【葉山舞鈴/にじさんじ】,2020-12-11,25146,6h 59m 6s,3864,572,0.15366261035552375,498,15,7,2,32,18,0
nZIAipbMzE4,【Apex Legends】健康金剛石朝活ぺクス（ソロランク）【APEX】【PC/PAD】【葉山舞鈴/にじさんじ】,2020-12-10,18980,5h 16m 20s,3033,578,0.15979978925184404,497,16,5,5,35,20,0
rolcV0FGHrA,【Granny Simulator】#Hexenschuß彡 どっちが最強の自宅警備員か勝負だ！！！【葉山舞鈴/アルス・アルマル/にじさんじ】,2020-12-10,4420,1h 13m 40s,2604,295,0.5891402714932127,211,13,5,2,32,32,0
FLaeJRhybP0,【Apex Legends】ダイヤになるまで終わりたくない朝活ぺクス（ソロランク）【APEX】【PC/PAD】【葉山舞鈴/にじさんじ】,2020-12-08,23870,6h 37m 50s,8615,1067,0.360913280268119,952,19,4,7,49,36,0
aaxlSYsPX_g,【スーパードンキーコング2】土曜日のモーニングゴリラ【Donkey Kong Country2】【葉山舞鈴/にじさんじ】,2020-12-05,21747,6h 2m 27s,8264,770,0.3800064376695636,682,17,4,2,35,30,0
chwNZDaL_Qo,#02【Detroit Become Human】葉山、思いやりを学ぶ。（初見）【デトロイトビカムヒューマン】【葉山舞鈴/にじさんじ】,2020-12-05,8642,2h 24m 2s,5280,436,0.610969682943763,337,16,3,4,40,36,0
IMrGwsMKibI,【Apex Legends】健康白金1朝活ぺクス（ソロランク）【APEX】【PC/PAD】【葉山舞鈴/にじさんじ】,2020-12-04,11135,3h 5m 35s,2935,489,0.2635832959137854,418,12,4,4,32,19,0
ijjpLELlc5o,【Apex Legends】健康白金2朝活ぺクス（ソロランク）【APEX】【PC/PAD】【葉山舞鈴/にじさんじ】,2020-12-03,20799,5h 46m 39s,3922,663,0.18856675801721237,573,21,3,5,33,28,0
DQaOx_8O4jk,【Apex Legends】不適切なコンテンツではないですぺクス（ソロランク）【APEX】【PC/PAD】【葉山舞鈴/にじさんじ】,2020-12-02,9805,2h 43m 25s,2218,441,0.22621111677715453,375,14,3,3,25,21,0
