video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
kVNpoNKb53k,【#雑談】2020→2021【#エリーコニファー/#にじさんじ】,2020-12-31,16017,4h 26m 57s,3661,381,0.22856964475245053,272,14,5,11,79,0,0
NqLarkjQ8XE,#24【Cytus α】Chapter TIMELINE、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-31,4944,1h 22m 24s,1077,112,0.2178398058252427,71,7,2,7,25,0,0
8nwswMQRQPU,#23【Cytus α】Chapter Retro、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-30,4721,1h 18m 41s,1222,133,0.2588434653675069,91,5,3,3,31,0,0
0H7Ga3rJHT0,【#弐寺】専コン2週間目の初心者、☆4フルコンボを目指す。beatmaniaIIDX INFINITAS【#エリーコニファー/#にじさんじ】,2020-12-30,14539,4h 2m 19s,4803,414,0.33035284407455806,353,8,3,8,42,0,0
fJZwsgoEihM,#22【Cytus α】Chapter KNIGHT、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-29,5031,1h 23m 51s,1241,152,0.24667064201947922,104,7,2,3,36,0,0
b4I-KABmbfg,#21【Cytus α】Chapter SYMPHONY、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-28,2863,0h 47m 43s,717,85,0.25043660495983233,45,4,2,3,31,0,0
vGTjrlJyFz4,#29【#ゼルダの伝説ブレスオブザワイルド】頚椎ヘルニア寛解！夜配信復活！荒野をゆく【#エリーコニファー/#にじさんじ】#ゼルダの伝説BotW,2020-12-26,15619,4h 20m 19s,4002,281,0.2562263909341187,211,6,3,7,54,0,0
-eq4UD79Xu4,【#弐寺】専コン開始1週間の初心者が楽曲パック &amp; 段位認定初挑戦！beatmaniaIIDX INFINITAS【#エリーコニファー/#にじさんじ】,2020-12-26,6005,1h 40m 5s,2114,291,0.35203996669442134,248,5,2,1,35,0,0
BNhRDYMUBsk,【#雑談】救里主魔衆ケェキ集会【#エリーコニファー/#にじさんじ】,2020-12-25,7143,1h 59m 3s,1516,184,0.2122357552848943,118,7,3,7,49,0,0
ttoVVBIROcE,#20【Cytus α】Chapter DJMAX、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-25,3079,0h 51m 19s,597,84,0.1938941214680091,53,6,2,5,18,0,0
6E_Pp6RxBgE,【#あつ森】サンタになります！【#エリーコニファー/#にじさんじ】#あつまれどうぶつの森,2020-12-24,7555,2h 5m 55s,1568,179,0.20754467240238253,119,5,4,5,46,0,0
1Uk7BPjNBXc,#19【Cytus α】ストーリー最終回！ChapterⅩ+Alive曲、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-24,2325,0h 38m 45s,771,119,0.33161290322580644,81,3,2,5,28,0,0
ax_woMIR6LU,#18【Cytus α】最終章 ChapterⅩ、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-23,2469,0h 41m 9s,763,105,0.3090319967598218,73,5,0,2,25,0,0
cwm7MPMUmbM,【#マリオカート8DX（視聴者参加型）】遅延0！重りを外していざ尋常に勝負です【#エリーコニファー/#にじさんじ】,2020-12-22,5057,1h 24m 17s,1064,168,0.21040142376903304,117,6,1,6,38,0,0
J8RTaP-zuJ8,#17【Cytus α】ChapterⅨ＋Alive曲、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-22,2387,0h 39m 47s,643,91,0.2693757855048178,55,5,1,4,26,0,0
QrKPCeaekOE,#16【Cytus α】遅延0、完全体こにふぁ！？ChapterⅨ、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-21,2191,0h 36m 31s,647,93,0.2952989502510269,61,4,3,5,20,0,0
uzzM_V6Awy8,【#マリカにじさんじ杯】Aリーグで遅延0の走りをお見せします【#エリーコニファー/#にじさんじ】#マリオカート8DX,2020-12-19,3879,1h 4m 39s,1676,255,0.4320701211652488,195,8,3,6,43,0,0
33xOiegKxao,【#弐寺】いよいよ専コンデビュー！beatmaniaIIDX INFINITAS【#エリーコニファー/#にじさんじ】,2020-12-18,8433,2h 20m 33s,7058,631,0.8369500770781454,552,7,5,11,56,0,0
ZtDGYMxQ68E,【#雑談】初体験二本立て、お話します！（ロリータ服同士での初デート＆ゲームセンターデビュー）【#エリーコニファー/#にじさんじ】,2020-12-18,6232,1h 43m 52s,2704,308,0.4338896020539153,236,7,4,7,54,0,0
U482PEB-5m0,【#マリオカート8DX（視聴者参加型）】遅延からの開放！？大会に向けて冬のドライブ♪【#エリーコニファー/#にじさんじ】,2020-12-18,3987,1h 6m 27s,920,163,0.23074993729621268,122,4,3,5,29,0,0
QayKmAYQx0g,#15【Cytus α】ChapterⅧ+Alive曲、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-18,2183,0h 36m 23s,493,76,0.22583600549702246,42,2,2,7,23,0,0
xdNY3zG6Y7Y,【#作業配信】ステレオマイクでタイピング音や茶器の音を楽しんで頂きつつ作業を進めます【#エリーコニファー/#にじさんじ】,2020-12-18,14698,4h 4m 58s,2743,289,0.18662403048033746,224,5,3,6,51,0,0
b5C3vqE_bU8,#14【Cytus α】ChapterⅧ、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-17,2249,0h 37m 29s,515,80,0.22899066251667408,44,3,2,2,29,0,0
a_7s5dklGZs,#13【Cytus α】ChapterⅦ+Alive曲、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-16,2451,0h 40m 51s,1029,98,0.41982864137086906,64,1,2,4,27,0,0
f91fgO0hFQM,#12【Cytus α】ChapterⅦ、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-15,2387,0h 39m 47s,1258,120,0.5270213657310432,89,2,1,2,26,0,0
34xEO7adGG4,#11【Cytus α】ChapterⅥ、初見HARD演奏（キー音ASMR）【#エリーコニファー/#にじさんじ】,2020-12-11,2291,0h 38m 11s,766,103,0.33435181143605414,61,3,3,4,32,0,0
