video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
5PyRia7MT2E,【幸せ共有雑談企画】みんなの幸せなことのろけ話を見ていいな～っていうだけの配信。ういはに伝えたい幸せなこと【相羽ういは/にじさんじ/ライブ中】,2020-12-27,5567,1h 32m 47s,1998,221,0.3589006646308604,152,11,8,18,32,0,0
7P5pa1YOHds,【だいさんじラジオ】12月27日14時～ 第4回目同時視聴！ゲストは天宮こころさん！【相羽ういは/にじさんじ】,2020-12-27,3404,0h 56m 44s,876,123,0.2573443008225617,69,5,5,11,33,0,0
hs-pSizfv6s,【＃マリカにじさんじ杯】本選なのです【相羽ういは/にじさんじ】,2020-12-26,2571,0h 42m 51s,851,219,0.3309996110462855,132,8,9,22,48,0,0
H05XCoxTKmU,【イラスト】最終回の二回目というパワーワード第五弾！！【戌亥とこ/相羽ういは/にじさんじ】,2020-12-20,12716,3h 31m 56s,2391,338,0.18803082730418372,260,9,7,22,40,0,0
x91S9hH9Xm8,【だいさんじラジオ】12月20日14時～ 第3回目同時視聴！ゲストは竜胆尊さん！【相羽ういは/にじさんじ】,2020-12-20,3912,1h 5m 12s,718,123,0.18353783231083845,65,4,9,14,31,0,0
LeJQRqE2auI,【イラスト】ライバーさんの衣装を考える配信！最終回！？【戌亥とこ/相羽ういは/にじさんじ】,2020-12-20,4529,1h 15m 29s,901,218,0.19894016339147716,156,9,7,17,29,0,0
pOqHiZ3qdus,【＃マリカにじさんじ杯】Aリーグ！予選試合本番です。【相羽ういは/にじさんじ】,2020-12-19,8855,2h 27m 35s,2867,654,0.3237718802936194,534,17,8,30,65,0,0
dIIvvJ1wHpE,【だいさんじラジオ】12月13日14時～ 第2回目同時視聴！ゲストは北小路ヒスイさん！＃ういすぴ～ど～なっつ【相羽ういは/にじさんじ】,2020-12-13,3912,1h 5m 12s,2295,176,0.5866564417177914,112,11,5,10,19,19,0
jXLCKABpp_E,【晩酌雑談/ASMR】帰ってきたら妹が美味しそうなもの食べていた。。。シチュエーションボイス。お兄ちゃん大好き(*´ε`*)っていう設定です。【相羽ういは/にじさんじ】,2020-12-13,3604,1h 0m 4s,1788,157,0.4961154273029967,90,9,6,9,25,18,0
59m6jjSVnD8,【参加型マリカ】10位以下ってゆるくね？って言ったやつ、私たちの実力見てから言ってくれ。10位以下になったら○○の罰ゲーム！？　＃くまいさん【健屋花那/相羽ういは/にじさんじ】,2020-12-11,9402,2h 36m 42s,2148,372,0.2284620293554563,293,12,6,4,32,25,0
IyKs6FEKkjo,【イラスト】ライバーが考えた企画が衣装になる！？第4弾！【本間ひまわり/相羽ういは/にじさんじ】,2020-12-07,15557,4h 19m 17s,5000,695,0.3213987272610401,595,15,7,7,36,35,0
GYVLomQ8jyY,【イラスト】ライバーさんの衣装を考える企画！第三回！【竜胆尊/相羽ういは/にじさんじ】,2020-12-07,21188,5h 53m 8s,5147,779,0.24292052104965076,669,20,8,5,40,37,0
J1LdfaoZaHc,【だいさんじラジオ】12月6日14時～ 第1回目同時視聴！ゲストは声優の日高里菜さん！【相羽ういは/にじさんじ】,2020-12-06,4277,1h 11m 17s,2200,197,0.5143792377834931,122,10,11,3,26,25,0
Oe91moTK3xE,【ASMR】お風呂上がりの環境音＆眠れるオノマトペ【相羽ういは/にじさんじ】,2020-12-05,4072,1h 7m 52s,780,121,0.19155206286836934,66,9,7,0,18,21,0
BnMYR2gB4P8,【ASMR】お耳こしょこしょ寝かしつけ。梵天、ブラシetc...ういはのお耳屋さん【相羽ういは/にじさんじ】,2020-12-05,4353,1h 12m 33s,982,139,0.22559154606018839,83,8,6,2,22,18,0
5LaRzOhyAwI,【マリカ】初心者が7D練習！？次はスペシャルカップ！基本の操作ができるようになりたいなー【相羽ういは/にじさんじ】,2020-12-04,20742,5h 45m 42s,3345,461,0.1612669945039051,393,11,3,0,27,27,0
-PCotvGR0jg,【マリカ】スターカップ練習会！ゴーストとタイムアタックするよー【相羽ういは/にじさんじ】,2020-12-04,13441,3h 44m 1s,2511,356,0.18681645710884606,294,9,5,3,23,22,0
