video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
uIZYstbKqWc,年またぎにじさんじ同時視聴しながら年越し配信！【にじさんじ/月ノ美兎/リゼ・ヘルエスタ】,2020-12-31,6791,1h 53m 11s,13989,2624,2.059932263289648,2624,0,0,0,0,0,0
rXWcCG0AL8M,ねんま…「その口塞いでやるよ…」…ｯ!…チュボボ……【にじさんじ/月ノ美兎】,2020-12-30,7156,1h 59m 16s,7693,2141,1.0750419228619341,2141,0,0,0,0,0,0
fH5Tlf5PhHI,【本戦Cリーグ→】＃マリカにじさんじ杯 いくわよ 【にじさんじ/月ノ美兎】【にじさんじ/月ノ美兎】,2020-12-26,3960,1h 6m 0s,3175,1238,0.8017676767676768,1238,0,0,0,0,0,0
xr8ztfG8K64,リスナーの鬱には鬱アニメ曲縛り歌枠をぶつけんだよ【にじさんじ/月ノ美兎】,2020-12-24,3978,1h 6m 18s,4123,1843,1.0364504776269483,1843,0,0,0,0,0,0
ASznt8wgaAA,【カプとれ】美兎、アームに捕まれろ【にじさんじ/月ノ美兎】,2020-12-20,4092,1h 8m 12s,3942,1486,0.9633431085043989,1486,0,0,0,0,0,0
M1mPIHa-mfI,【Cグループ】＃マリカにじさんじ杯 がんばる 【にじさんじ/月ノ美兎】,2020-12-19,6565,1h 49m 25s,5339,1706,0.8132520944402133,1706,0,0,0,0,0,0
KaugvrcTeVE,【マリオカート8DX】俺はどの視聴者よりも速いし途中からリゼと健屋も来る【にじさんじ/月ノ美兎】,2020-12-17,13530,3h 45m 30s,14146,2565,1.0455284552845527,2565,0,0,0,0,0,0
ret-UG5blgU,【#にじホロ宇宙人狼】宇宙空間でフルパワーの交流する【Among us/にじさんじ/月ノ美兎】,2020-12-16,5848,1h 37m 28s,13404,2609,2.292065663474692,2609,0,0,0,0,0,0
iEPru0jrBn0,【マリオカート8DX】どの視聴者よりも、俺は、早い。【にじさんじ/月ノ美兎】,2020-12-13,6409,1h 46m 49s,16351,3126,2.551256046185052,3126,0,0,0,0,0,0
W5j8Gmu70fE,情緒不安定になってしまった月ノ美兎まとめ【よりぬき美兎ちゃん/切り抜き/にじさんじ】,2020-12-12,524,0h 8m 44s,1474,517,2.812977099236641,517,0,0,0,0,0,0
Qrxe0vANbMA,【Among Us】1 0 人 宇 宙 人 狼【にじさんじ/月ノ美兎】,2020-12-08,12635,3h 30m 35s,30933,2627,2.4481994459833794,2627,0,0,0,0,0,0
SlgX9kyrX4g,【minecraft】#マイクラ腕試し_にじさんじ杯  予選B組【月ノ美兎/にじさんじ】,2020-12-06,14736,4h 5m 36s,28025,2227,1.9018051031487513,2227,0,0,0,0,0,0
9ah-EL1LlWo,着替え中に忍び寄る影を察知できないくノ一がいるらしい【NinNinDays/にじさんじ/月ノ美兎】,2020-12-05,11209,3h 6m 49s,33493,2940,2.9880453207244178,2940,0,0,0,0,0,0
BtMua0eiLYI,満身創痍の美少女忍者が駆け込んできたので同棲する【NinNinDays/にじさんじ/月ノ美兎】,2020-12-03,8973,2h 29m 33s,28834,3471,3.213418031873398,3471,0,0,0,0,0,0
