video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
V2P_eTy3pWs,【年越し雑談】ありがとう2020年！【にじさんじ/える】,2020-12-31,7911,2h 11m 51s,3217,383,0.4066489697889015,270,8,1,21,22,61,0
KrHroURExuw,【APEX】apex納めランクマwithゆきぶやーさん、Ruさん！【にじさんじ/える】,2020-12-31,5288,1h 28m 8s,402,124,0.07602118003025718,88,2,1,9,6,18,0
F_IlXeCHlGc,【APEX】突発ランクマRuさん&amp;ゆきぶやーさんと！【にじさんじ/える】,2020-12-30,20620,5h 43m 40s,1879,348,0.09112512124151309,294,5,3,13,6,27,0
HvfkrSmKzMk,【APEX】最協決定戦に向けて練習始動！！【にじさんじ/える】,2020-12-29,13985,3h 53m 5s,2920,474,0.20879513764747945,418,7,1,15,5,28,0
AEk1B4dsbWY,【APEX】おつかれ雑談&amp;ほのぼのソロカジュ【にじさんじ/える】,2020-12-28,12309,3h 25m 9s,3778,577,0.3069298886993257,468,12,5,23,17,52,0
PNSJMLXDmz8,【APEX】CRカップ本番ですよ～！！【にじさんじ/える】,2020-12-27,13229,3h 40m 29s,2333,298,0.17635497770050645,223,6,4,18,13,34,0
hxw6Na-BN3Y,【APEX】zettai_勝てRu_CH【にじさんじ/える】,2020-12-26,19114,5h 18m 34s,1650,224,0.08632416030134979,162,8,4,12,9,29,0
hjSBuoSLPx8,【APEX】メリーエーペックスイヴ【にじさんじ/える】,2020-12-24,15922,4h 25m 22s,1379,190,0.08660972239668384,151,6,2,9,3,19,0
ShjdkNCxaOk,【晩酌雑談】クリスマスイヴですけれども皆様【にじさんじ/える】,2020-12-24,6072,1h 41m 12s,2777,511,0.4573451910408432,413,10,3,13,20,52,0
s-FnbiMq5U8,【APEX】新スキンでウキウキブラッドパウンドケーキ【にじさんじ/える】,2020-12-23,17670,4h 54m 30s,2258,309,0.12778720996038484,256,6,3,16,2,26,0
cNuawSyClf8,【APEX】きもちのもんだい【にじさんじ/える】,2020-12-23,5328,1h 28m 48s,441,146,0.08277027027027027,112,4,2,9,4,15,0
f_hSHIQk2Nk,【APEX】女子二人でのんびり練習～(*‘ω‘ *)【にじさんじ/える】,2020-12-23,7584,2h 6m 24s,580,195,0.07647679324894514,160,5,2,8,4,16,0
mZsLC5rzFzU,【APEX】12/22 21時からカスタム練習【にじさんじ/える】,2020-12-22,18252,5h 4m 12s,2006,277,0.1099057637519176,225,3,3,17,3,26,0
WSpyX5yRe10,【APEX】久々のソロランクマでござるわ【にじさんじ/える】,2020-12-22,5760,1h 36m 0s,1240,315,0.2152777777777778,268,6,4,12,3,22,0
LNIR84Q1RlE,【APEX】12/21 21時からカスタム練習【にじさんじ/える】,2020-12-21,18786,5h 13m 6s,1990,305,0.10592994783349302,253,8,2,15,4,23,0
xcVcmivmlPI,【APEX】21時からCRカスタム練習！！【にじさんじ/える】,2020-12-20,16918,4h 41m 58s,2137,328,0.12631516727745595,263,8,3,19,4,31,0
Mz63dKk7BK8,【APEX】チーム名決まったかもしれないチーム【にじさんじ/える】,2020-12-19,13207,3h 40m 7s,1602,267,0.12129931097145454,218,4,2,14,3,26,0
ZQu2-jZPIVI,【APEX】初めてのCRカスタム【にじさんじ/える】,2020-12-19,3867,1h 4m 27s,609,192,0.15748642358417378,156,1,3,9,2,21,0
lTQUmQ9I1Dw,【マリオカート8DX】Dリーグ往生際の悪さ1位視点【にじさんじ/える】,2020-12-19,4217,1h 10m 17s,2036,374,0.4828076831870998,275,7,1,15,19,57,0
SBxaB_vFZok,【マリオカート8DX】Mii作りと久々レーシング【にじさんじ/える】,2020-12-18,9654,2h 40m 54s,2918,340,0.3022581313445204,249,6,1,20,11,53,0
8ZGYPRKC4qk,【APEX】毎日朝練復活の予兆【にじさんじ/える】,2020-12-18,18426,5h 7m 6s,2698,604,0.14642353196570065,549,7,4,20,6,18,0
xQ8bnB7dphU,【APEX】朝練で昼夜逆転を直そう【にじさんじ/える】,2020-12-17,33985,9h 26m 25s,3968,802,0.11675739296748565,723,11,7,14,13,34,0
rygwyeaXhZs,【APEX】ちょっとだけソロレン【にじさんじ/える】,2020-12-15,8183,2h 16m 23s,2045,359,0.2499083465721618,299,8,3,11,13,25,0
tGYYT4oqW1Y,【APEX】ボクシング部集合！！ぼこしていくぞ【にじさんじ/える】,2020-12-14,11804,3h 16m 44s,1372,315,0.11623178583531006,288,3,2,5,5,12,0
lsucrwJD9xI,【APEX】スパレジェ耐久配信会場にじさんじ/える】,2020-12-13,15896,4h 24m 56s,9347,1420,0.588009562154001,1319,10,6,11,29,45,0
YAtRJohlwBg,【APEX】ちーむ練習でい【にじさんじ/える】,2020-12-12,11545,3h 12m 25s,2057,382,0.17817236899090516,347,5,4,5,5,16,0
elj21p5RMEA,【APEX】久しぶりの朝活よろしまる号【にじさんじ/える】,2020-12-11,15623,4h 20m 23s,3166,637,0.2026499391922166,577,5,5,10,18,22,0
