video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
YICDdtFv_cU,【年越し】共に煩悩を打ち払いましょう。【にじさんじ/朝日南アカネ】,2020-12-31,958,0h 15m 58s,324,132,0.33820459290187893,132,0,0,0,0,0,0
9XDetuZWJno,【雑談】年内最後？2020年振り返り雑談【にじさんじ/朝日南アカネ】,2020-12-30,8241,2h 17m 21s,2307,227,0.279941754641427,227,0,0,0,0,0,0
rG4Z_1XkUu8,【#あさがくる】なつめ先輩とまったり雑談🧸💛【にじさんじ/朝日南アカネ/来栖夏芽】,2020-12-26,8099,2h 14m 59s,1754,204,0.21656994690702555,204,0,0,0,0,0,0
2dhknfc6vn4,【ゲリラ?雑談】はじめてのクリスマスをすごそ【にじさんじ/朝日南アカネ】,2020-12-25,4032,1h 7m 12s,855,141,0.21205357142857142,141,0,0,0,0,0,0
-muz0fkmaRk,【ASMR】完全寝落ち用。クリスマスはJKと味噌煮込みうどん、すすろ？【初･うどんASMR】【にじさんじ/朝日南アカネ】,2020-12-24,2246,0h 37m 26s,734,182,0.3268032056990205,182,0,0,0,0,0,0
M1Hmbobi6r8,【睡眠用歌枠】本領発揮？睡眠導入アカペラ歌枠【にじさんじ/朝日南アカネ】,2020-12-22,4994,1h 23m 14s,949,169,0.19002803364036844,169,0,0,0,0,0,0
hZlxqoYkR24,【KING】歌うまサプリを飲んだら、寝起きから何KING目で効果が出るのか？【KING検証】【にじさんじ/朝日南アカネ】,2020-12-20,5625,1h 33m 45s,1639,295,0.2913777777777778,295,0,0,0,0,0,0
QIB0Uuf94Tk,【マリオカート8DX】セルフマリカで予選Aを通過する！ #第3回マリカにじさんじ杯 ～朝日南アカネ視点～【にじさんじ/朝日南アカネ】,2020-12-19,3471,0h 57m 51s,1746,290,0.5030250648228176,290,0,0,0,0,0,0
PUMEe7a4_XY,【マリオカート8DX】マリカにじさんじ杯にむけて最後の練習！～朝日南アカネ視点～【にじさんじ/朝日南アカネ/北小路ヒスイ/西園チグサ】,2020-12-19,6632,1h 50m 32s,1832,199,0.2762364294330519,199,0,0,0,0,0,0
RJgKr906BNY,【お誕生日後夜祭】#セレじょ オフコラボでタコパ！【にじさんじ/朝日南アカネ/北小路ヒスイ/周央サンゴ/東堂コハク/西園チグサ】,2020-12-16,7142,1h 59m 2s,10183,827,1.4257910949313917,827,0,0,0,0,0,0
p8_yRflG0N0,【歌枠】誕生日歌枠！！！！！【にじさんじ/朝日南アカネ】,2020-12-15,9227,2h 33m 47s,4842,553,0.524764278747155,553,0,0,0,0,0,0
yGYFBJNUCTY,【もぐもぐ雑談】新！お誕生日会！【にじさんじ/朝日南アカネ/でびでび・でびる】,2020-12-14,4793,1h 19m 53s,4931,657,1.0287919883162946,657,0,0,0,0,0,0
_IP8AZY5pk4,【完全初見DDLC#最終回】家族になろうや。 Doki Doki Literature Club!【にじさんじ/朝日南アカネ】,2020-12-13,4153,1h 9m 13s,2140,239,0.515290151697568,239,0,0,0,0,0,0
hmuxeP1U0dg,【マリオカート8DX】マリカにじさんじ杯にむけて！ふあい！！～朝日南アカネ視点～【にじさんじ/朝日南アカネ/魔使マオ/ルイス・キャミ―/夜見レナ/レヴィ・エリファ】,2020-12-12,5338,1h 28m 58s,1836,235,0.34394904458598724,235,0,0,0,0,0,0
E1lwo6EfFPk,【マリオカート8DX】いざ集え、参加者＆有識者様！本気で私を鍛えてください！【にじさんじ/朝日南アカネ】,2020-12-11,7776,2h 9m 36s,3025,276,0.3890174897119342,276,0,0,0,0,0,0
OaoU9WAE2iw,【#セレじょの声劇】第2回！最後に告知もあり？【にじさんじ/朝日南アカネ/周央サンゴ】,2020-12-10,5045,1h 24m 5s,4374,336,0.8669970267591675,336,0,0,0,0,0,0
6iw1DmEUoow,【2020冬】クリスマスデートメイク【にじさんじ/朝日南アカネ/SLEE/姫なぎさ/氷儚かの/実写メイクコラボ】,2020-12-10,2762,0h 46m 2s,777,116,0.2813178855901521,116,0,0,0,0,0,0
FS6rixp5cCE,【歌枠】久しぶりのボカロしばり歌枠！【にじさんじ/朝日南アカネ】,2020-12-07,5608,1h 33m 28s,3956,377,0.7054208273894437,377,0,0,0,0,0,0
yqLNQJqtRo0,【完全初見DDLC#03】ショック状態でもお前求めさまよう心、今熱く燃えてる。Doki Doki Literature Club!【にじさんじ/朝日南アカネ】,2020-12-06,17369,4h 49m 29s,12502,528,0.7197881282745121,528,0,0,0,0,0,0
L8H_l7xPDag,【検証】Love so sweetを流せばどんなホラゲも怖くないのでは？そうだ、電車で恋を始めよう。【つぐのひ-幽闇の並葬電車-】【にじさんじ/朝日南アカネ】,2020-12-05,5488,1h 31m 28s,5137,579,0.9360422740524781,579,0,0,0,0,0,0
