video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
2l_wa_oUOKQ,ねむたくなるまでお話しよ…【＃りりむとあそぼう /にじさんじ】,2020-12-27,7071,1h 57m 51s,4170,553,0.5897327110733984,490,8,2,8,16,27,2
PzZRtCBUAlU,ねむたくなるまでお話しよ…【＃りりむとあそぼう /にじさんじ】,2020-12-27,1674,0h 27m 54s,1366,291,0.8160095579450418,246,4,2,7,13,19,0
wNCDl3uUgmw,【RUST】宴だああああああああ！！！【＃りりむとあそぼう /にじさんじ】,2020-12-27,5897,1h 38m 17s,2582,256,0.43784975411226046,187,7,2,13,17,28,2
DzXwRofws_I,【RUST】最終回：陰キャ帝国の逆襲【＃りりむとあそぼう /にじさんじ】,2020-12-25,11422,3h 10m 22s,3423,290,0.2996848187707932,215,14,4,10,15,29,3
7TaM4KphAM4,【お披露目】新しいお部屋にしたからクリスマス一緒にすごそ…【＃りりむとあそぼう /にじさんじ】,2020-12-25,10194,2h 49m 54s,8094,682,0.7939964685108888,542,22,9,22,27,56,4
UfcBx6WJgsw,【RUST】緊急事態発生！？？！？！【＃りりむとあそぼう /にじさんじ】,2020-12-24,22803,6h 20m 3s,7146,658,0.31337981844494145,570,13,4,14,16,38,3
L3EnPb2RW1A,【RUST】破壊と再生【＃りりむとあそぼう /にじさんじ】,2020-12-22,26884,7h 28m 4s,9355,686,0.34797649159351285,584,12,5,18,25,39,3
UZ3OUZQFl3I,【RUST】ただいま！大好きな居場所 【＃りりむとあそぼう /にじさんじ】,2020-12-20,13570,3h 46m 10s,5999,609,0.4420781134856301,511,15,3,17,22,38,3
-GXaiPZJlDo,【Cグループ】 ＃マリカにじさんじ杯 【魔界ノりりむ /にじさんじ】,2020-12-19,5310,1h 28m 30s,4207,722,0.7922787193973635,584,25,8,20,27,53,5
qooKU7EFxj4,【マリカ8DX】最後の追い込み【＃りりむとあそぼう /にじさんじ】,2020-12-18,10903,3h 1m 43s,5431,463,0.4981197835458131,360,15,6,17,23,38,4
0M0Jr2CeaD8,【モブ好き】女の子は誰だってヒロイン！ハーレム主人公は〇ねぇぇぇぇえええええ！！！【＃りりむとあそぼう /にじさんじ】,2020-12-17,23604,6h 33m 24s,13235,488,0.5607100491442129,392,14,5,14,27,34,2
3kp9dAK_FRI,【マリカ8DX】いま、圧がすごいって言ったかな…？かな？【＃りりむとあそぼう /にじさんじ】,2020-12-17,9428,2h 37m 8s,5802,681,0.6154009333899024,582,15,9,15,24,34,2
A1rPwKjtrUo,【お前のスパチャで世界を救え】ママの財布からお金をとっても推しを笑顔にしたいんだ！！【＃りりむとあそぼう /にじさんじ】,2020-12-15,10589,2h 56m 29s,9838,570,0.9290773444140146,450,24,6,7,43,37,3
rX4T_eWOZNU,【マリカ8DX】21歳ちょっとぽっちゃりアニメ声生主のマリカ配信【＃りりむとあそぼう /にじさんじ】,2020-12-15,9959,2h 45m 59s,10067,1511,1.0108444622954111,1405,16,6,5,42,34,3
WuZgAAEebG8,新キャプボが神ってとこ見せてあげる！【＃りりむとあそぼう /にじさんじ】,2020-12-13,6044,1h 40m 44s,6935,719,1.1474189278623428,589,22,10,5,44,47,2
zEvJd99ds3A,【メイドさんと繋がりたい】繋がるってこういう事だよね？(ﾆﾁｬｧ【＃りりむとあそぼう /にじさんじ】,2020-12-12,9514,2h 38m 34s,13341,736,1.4022493167963002,626,22,9,6,41,30,2
t40u4ur7fmU,【にじ３Dお披露目】nyaaaaaaaaaaaa!!!!!!【＃りりむとあそぼう /にじさんじ】,2020-12-11,7975,2h 12m 55s,13812,1462,1.7319122257053292,1272,35,11,6,81,54,3
dI4SnGUXigY,【Papers、 Please】嘘だらけの入国審査！？【＃りりむとあそぼう /にじさんじ】,2020-12-09,29402,8h 10m 2s,18863,1342,0.6415549962587579,1196,25,8,3,48,58,4
bRIwJkXNmgA,【マリカ8DX】大会にでることになったってホント？！途中からキャプボ買う配信【＃りりむとあそぼう /にじさんじ】,2020-12-09,4195,1h 9m 55s,4317,655,1.0290822407628128,563,16,4,2,35,34,1
_zk0YuRJ4gs,【３D振り返り】未公開シーン＆少し歌うお🎤【＃りりむとあそぼう /にじさんじ】,2020-12-06,13427,3h 43m 47s,16127,1135,1.201087361286959,960,30,8,3,72,58,4
r31Mh5q9Fik,【＃魔界ノりりむ３D 】サキュバスだってとこ見せてあげる♡【にじさんじ】,2020-12-04,3939,1h 5m 39s,16112,5598,4.0903782685960905,5404,24,9,3,85,71,2
8_NLkGXnHic,えっ？！【＃りりむとあそぼう  /にじさんじ】,2020-12-03,3233,0h 53m 53s,4216,708,1.3040519641200123,616,10,7,2,38,32,3
qTyPgFV8NAA,【APEX】夜中にまったりぶち〇す【＃りりむとあそぼう  /にじさんじ】,2020-12-02,22680,6h 18m 0s,10183,968,0.44898589065255734,874,8,3,3,42,35,3
