video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
nt78gdzy7-A,【検証】来年の話をして鬼を笑わせろ2021【竜胆尊/不破湊/ジョー・力一/早瀬走/でびでび・でびる】,2020-12-31,3959,1h 5m 59s,4238,1538,1.070472341500379,1371,18,4,52,42,51,0
yEe-ZJAc39E,【Detroit】DEBIROIT #4 最終回【にじさんじ/でびでび・でびる】,2020-12-30,8679,2h 24m 39s,4483,670,0.5165341629219956,495,16,10,57,46,46,0
snJrlQ1VSwc,契約者年末総会【にじさんじ/でびでび・でびる】,2020-12-30,4400,1h 13m 20s,3997,807,0.9084090909090909,504,37,26,101,64,75,0
D0UrHBzP91Q,ねんまつざつだん【にじさんじ/でびでび・でびる】,2020-12-30,5104,1h 25m 4s,2832,460,0.554858934169279,276,24,17,61,42,40,0
NnqPrTnQirU,【Detroit】#3 Debiroit become akuma【にじさんじ/でびでび・でびる】,2020-12-28,16744,4h 39m 4s,9997,914,0.5970496894409938,715,23,10,62,52,52,0
1dwsnzEHMKc,【Detroit】#2 Debiroit become akuma【にじさんじ/でびでび・でびる】,2020-12-27,9163,2h 32m 43s,5194,692,0.5668449197860963,513,18,15,57,35,54,0
pbpe2s_iqM0,【detroit】DEBIROIT #1【にじさんじ/でびでび・でびる】,2020-12-26,12120,3h 22m 0s,6121,914,0.5050330033003301,709,21,11,70,44,59,0
jPksLbSibDo,【クリスマス】ケーキを30分みつづける【にじさんじ/でびでび・でびる】,2020-12-25,2004,0h 33m 24s,876,274,0.437125748502994,119,20,12,48,30,45,0
vYjGUdmS_gw,クリスマス！ゲームプレゼン(ト)会！【本間ひまわり/鈴原るる/でびでび・でびる】,2020-12-25,3720,1h 2m 0s,2878,809,0.7736559139784946,714,10,3,34,23,25,0
wA02HFb8iVQ,誕生日のスパチャをゆっくりよむ【にじさんじ/でびでび・でびる】,2020-12-22,5092,1h 24m 52s,1505,332,0.2955616653574234,177,20,15,50,32,38,0
5wVIX6CpBdk,飲酒雑談【にじさんじ/でびでび・でびる】,2020-12-21,5465,1h 31m 5s,3784,654,0.6924062214089661,408,35,22,70,53,66,0
46ne3n5AnjM,【Among Us】謎めんつの平和な宇宙人狼【にじさんじ/でびでび・でびる】,2020-12-20,6773,1h 52m 53s,2096,382,0.3094640484275801,259,18,5,37,31,32,0
vthdmrFgTFs,（#マリカにじさんじ杯) G線上のAKUMA【にじさんじ/でびでび・でびる】,2020-12-19,3292,0h 54m 52s,2493,699,0.7572904009720535,457,24,25,72,63,58,0
AaPSCn30rQc,【3D】あくまの誕生日【にじさんじ/でびでび・でびる】,2020-12-18,3249,0h 54m 9s,8132,1341,2.502923976608187,889,49,49,136,116,102,0
8zd5i_Qekm8,【among us】はじめましてでいきなり宇宙人狼！？【にじさんじ/でびでび・でびる】,2020-12-17,14217,3h 56m 57s,7067,789,0.49708095941478514,618,10,20,31,66,44,0
rUeQsUSu7ZI,誕生日なった！【にじさんじ/でびでび・でびる】,2020-12-18,403,0h 6m 43s,615,329,1.5260545905707197,166,16,18,29,58,42,0
jxy-YgQKfVQ,なんだこのメンバー！？ でいくPhasmophobia幽霊退治【黯希ナツメ/ガッチマン/天月/でびでび・でびる】,2020-12-16,8543,2h 22m 23s,4744,480,0.5553084396581996,325,8,19,23,67,38,0
VPCemMWk3oQ,おい！おまえら 雑談【にじさんじ/でびでび・でびる】,2020-12-13,5989,1h 39m 49s,7661,845,1.2791784939054933,536,35,23,37,143,71,0
18IQZ4138mQ,※ネタバレ 新ひぐらしアニメ7-8話 考察配信【にじさんじ/でびでび・でびる】,2020-12-10,3604,1h 0m 4s,1157,146,0.32103218645948944,85,6,5,2,30,18,0
7_kxyI59x7k,※ネタバレ 新ひぐらしアニメ5-6話 考察配信【にじさんじ/でびでび・でびる】,2020-12-09,2296,0h 38m 16s,726,116,0.3162020905923345,65,5,4,1,28,13,0
mQsfqAVt4sE,【#でびリオンRANBU】いや褒美だわこれ【鷹宮リオン/でびでび・でびる】,2020-12-08,3960,1h 6m 0s,1883,244,0.4755050505050505,137,7,9,8,48,35,0
JbjDR_JvcE4,#AmongUs 静かにしないと殺されちゃうよ【#ゲリラ宇宙人狼】,2020-12-08,12667,3h 31m 7s,14456,1092,1.1412331254440673,862,27,22,13,111,57,0
H-GKwdsOdxI,12月契約者総会【にじさんじ/でびでび・でびる】,2020-12-07,3175,0h 52m 55s,7880,823,2.4818897637795274,525,30,27,27,148,66,0
xHuxjMjZW08,うんち桃鉄【シェリン・バーガンディー/魔使マオ/夜見れな/でびでび・でびる】,2020-12-06,12901,3h 35m 1s,17267,1703,1.3384233780327106,1507,8,13,18,97,60,0
exgpEA8Z9zM,罰か褒美か、今乱舞で決まる！！！【RANBU三国志乱舞】【鷹宮リオン/でびでび・でびる】,2020-12-01,4499,1h 14m 59s,2620,288,0.582351633696377,176,6,9,12,54,31,0
