video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
3vit3KgYMGw,【振り返り雑談】2020年、ありがとうございました！【にじさんじ/加賀美ハヤト】,2020-12-31,10114,2h 48m 34s,5580,1198,0.5517105002966185,1198,0,0,0,0,0,0
Fc0en2mm_iQ,【DARKSOULSⅡ】葦名の暮らしが染みついた男の初見ダクソⅡ【にじさんじ/加賀美ハヤト】,2020-12-31,13151,3h 39m 11s,10428,1305,0.7929435023952551,1305,0,0,0,0,0,0
oUGuNA6UKmU,【塊魂アンコール】オウシ座ハイスコア耐久【にじさんじ/加賀美ハヤト】,2020-12-28,5505,1h 31m 45s,4702,1047,0.8541326067211625,1047,0,0,0,0,0,0
g8gUiSQS6R4,【あつまれどうぶつの森】シン・ガトリング諸島開発計画【にじさんじ/加賀美ハヤト】,2020-12-26,11329,3h 8m 49s,6021,1018,0.5314679142024892,1018,0,0,0,0,0,0
3UjNq8aRSM8,【厄落とし】クリスマスなので遊戯王オリパ10万円分開封します！！【にじさんじ/加賀美ハヤト】,2020-12-24,3177,0h 52m 57s,4648,1102,1.4630154233553667,1102,0,0,0,0,0,0
dIWQ3p89vVs,【 #デュエプレ】コメントから頂いたデッキコードで戦ってみる会【にじさんじ/加賀美ハヤト】,2020-12-20,8028,2h 13m 48s,8037,1246,1.001121076233184,1246,0,0,0,0,0,0
9uILQ6wJlWw,【ゼルダの伝説 ブレス オブ ザ ワイルド】フロム脳が抜けきらないまま初見プレイその２【にじさんじ/加賀美ハヤト】,2020-12-18,16531,4h 35m 31s,17436,1986,1.0547456294235074,1986,0,0,0,0,0,0
o57tbkzncdk,【ぼくのなつやすみ2】銃も剣も手にしないがノコギリは使うゲーム【にじさんじ/加賀美ハヤト】,2020-12-18,11108,3h 5m 8s,9620,1007,0.8660424918977314,1007,0,0,0,0,0,0
AwlN_zZA8JE,【ゼルダの伝説 ブレス オブ ザ ワイルド】時のオカリナ以来のゼルダ初見プレイその１【にじさんじ/加賀美ハヤト】,2020-12-16,7543,2h 5m 43s,13634,1856,1.8075036457642848,1856,0,0,0,0,0,0
0fmGxm0D5j0,【あつまれどうぶつの森】雪が降り始めたらしいので島を寒冷地仕様にする枠【にじさんじ/加賀美ハヤト】,2020-12-15,9919,2h 45m 19s,13781,1642,1.3893537655005546,1642,0,0,0,0,0,0
X3n9Ne9lS7I,【SEKIRO】一心殿！！？【にじさんじ/加賀美ハヤト】,2020-12-14,20239,5h 37m 19s,22735,1682,1.1233262512970008,1682,0,0,0,0,0,0
xnZKLSUaJZQ,【SEKIRO】平田屋敷を消火する枠【にじさんじ/加賀美ハヤト】,2020-12-11,18590,5h 9m 50s,21803,1672,1.172834857450242,1672,0,0,0,0,0,0
5QMkgHy1BCI,【 #デュエプレ】第7弾「超神星爆誕-GATE OF DISASTER-」3万円分開封&amp;構築！【にじさんじ/加賀美ハヤト】,2020-12-10,12599,3h 29m 59s,23693,2905,1.8805460750853242,2905,0,0,0,0,0,0
0645V5uUh9o,【ぼくのなつやすみ2】まっっったり虫の王になる枠【にじさんじ/加賀美ハヤト】,2020-12-08,12302,3h 25m 2s,15128,1549,1.2297187449195253,1549,0,0,0,0,0,0
XbShVcP-sfo,【SEKIRO】ゴリ狼２【にじさんじ/加賀美ハヤト】,2020-12-06,22500,6h 15m 0s,30228,2090,1.3434666666666666,2090,0,0,0,0,0,0
bdMa4G9KFpU,【Among Us #にじさんじAmonGUYs】先生、男子がリアクターの掃除サボってます。【加賀美ハヤト視点 /にじさんじ】,2020-12-05,6863,1h 54m 23s,16425,1762,2.393268250036427,1762,0,0,0,0,0,0
LO62DNYUY34,【コード：ドラゴンブラッド #ドラブラ 】エヴァコラボ解禁！誕生日が近いという理由だけで案件に抜擢された男【にじさんじ/加賀美ハヤト】,2020-12-04,3793,1h 3m 13s,4576,640,1.2064329027155285,640,0,0,0,0,0,0
cFlA8zNdTQI,【#SMC組3D】科学、マジック、29歳、鍋。(仮題)【にじさんじ/加賀美ハヤト/葉加瀬冬雪/夜見れな】,2020-12-02,7213,2h 0m 13s,25411,4179,3.522944683210869,4179,0,0,0,0,0,0
U-opsUoEHm0,【ほぼ雑談あつ森】やや物騒な島で皆さまと迎える誕生日【にじさんじ/加賀美ハヤト】,2020-12-01,4836,1h 20m 36s,15482,2617,3.2014061207609594,2617,0,0,0,0,0,0
