video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
LqlDaNoo8SM,【雑談】落書きだと思った？残念アイコンプレゼント企画だわよ【白雪 巴/にじさんじ】,2020-12-30,17877,4h 57m 57s,15295,967,0.8555686077082284,520,57,50,107,233,0,0
KycP9Zcht1o,【歌枠】今年最後に少しだけ歌います【白雪 巴/にじさんじ】,2020-12-28,4724,1h 18m 44s,3015,565,0.6382303132938189,264,39,31,74,157,0,0
wtk2M_6XMa0,【生演奏】Alchemy / Girls Dead Monster(Angel Beats!) covered by 白雪巴【#Vtuberバンド企画】,2020-12-28,240,0h 4m 0s,721,278,3.004166666666667,97,16,13,46,106,0,0
lDLDlvzavW4,【マリオカート8DX】本戦Bブロック。気が付いたら魔境だった【#マリカにじさんじ杯/白雪 巴】,2020-12-26,13883,3h 51m 23s,7896,1020,0.5687531513361666,671,33,34,89,193,0,0
IrOpqc8USxc,【#メリクリくろしっく】デュエット解禁！！！Crossick初めての歌枠【Crossick/にじさんじ】,2020-12-24,5852,1h 37m 32s,12501,967,2.1361927546138073,557,48,50,116,196,0,0
kM2cV7fQ5uE,【マリオカート8DX】視聴者参加型！気が済むまで走りたい【#Crossick /にじさんじ】,2020-12-23,7478,2h 4m 38s,7406,782,0.9903717571543194,451,28,35,91,177,0,0
Uhxzdi5-a60,【マリオカート8DX】夜王国が全員予選突破した世界線より【#夜王国/白雪 巴/にじさんじ】,2020-12-20,4397,1h 13m 17s,2742,495,0.6236070047759836,267,18,19,65,126,0,0
KZcIROIS2Ew,【花子さん】嘘だ！！花子さんがこんなに怖いわけがない！！！【白雪 巴/にじさんじ】,2020-12-19,19322,5h 22m 2s,12965,1036,0.6709967912224407,712,34,40,80,170,0,0
1xArpm0BfOU,【マリオカート8DX】Aブロック予選。よそ見しません！！！！！【#マリカにじさんじ杯/白雪 巴】,2020-12-19,1355,0h 22m 35s,1795,533,1.3247232472324724,267,25,26,74,141,0,0
17sSLuAhLEA,【マリオカート8DX】ポンも即終了も卒業したの【#フルトイ/白雪 巴/にじさんじ】,2020-12-18,5211,1h 26m 51s,4467,447,0.8572251007484168,177,27,22,78,143,0,0
THiU3o3Ec8o,【雑談】久しぶりに飲んでもいいわよね‥？【白雪 巴/にじさんじ】,2020-12-16,12588,3h 29m 48s,13470,734,1.0700667302192564,385,37,36,57,219,0,0
fr2bBqRR6t4,【雑談】男性限定のお悩み相談マシュマロ#1【癒月ちょこ/白雪 巴/にじさんじ】,2020-12-15,6551,1h 49m 11s,11140,789,1.7005037398870402,508,30,22,36,193,0,0
CKw7snS7uKo,【声劇】脚本家はあなた！バーチャル3分劇場◆8ステ◆【来栖夏芽/白雪巴/にじさんじ】,2020-12-14,7541,2h 5m 41s,10809,723,1.4333642752950537,406,37,35,36,209,0,0
_t0Htp69-oY,【マリオカート8DX】ショートカットでショトカ【白雪 巴/にじさんじ】,2020-12-13,19350,5h 22m 30s,21341,1280,1.1028940568475452,919,41,39,42,239,0,0
FvaN7SbZIqg,【歌ってみた】メビウス/柊キライ covered by 白雪 巴,2020-12-13,320,0h 5m 20s,679,383,2.121875,168,17,22,43,133,0,0
34IeWPhgCZg,【#白雪巴新衣装】ロングとショート、どっちが好き？【白雪 巴/にじさんじ】,2020-12-12,2297,0h 38m 17s,7579,1828,3.2995211144971703,1349,59,54,56,310,0,0
EMuQOnokcF8,【マリオカート8DX】初心者とは言わせないマリカ特訓【白雪 巴/にじさんじ】,2020-12-11,6523,1h 48m 43s,8566,583,1.3131994481066993,321,28,21,22,191,0,0
FG7ED1X6PSM,【マリオカート8DX】誰か一人でも最下位になったら即終了【#フルトイ/白雪 巴/にじさんじ】,2020-12-09,2215,0h 36m 55s,4386,582,1.9801354401805868,293,28,31,20,210,0,0
Ya2FA4NTNGQ,【DbD】双子の姉と弟の新キラーがホラーらしい【白雪 巴/にじさんじ】,2020-12-08,3360,0h 56m 0s,5798,494,1.7255952380952382,218,29,28,21,198,0,0
mzAAsMJpSj8,【DbD】双子の姉と弟の新キラーがホラーらしい【白雪 巴/にじさんじ】,2020-12-08,5197,1h 26m 37s,7430,552,1.4296709640177026,276,24,31,20,201,0,0
OCMsINH0s3A,【マリオカート8DX】視聴者参加型かかってきなさい【白雪 巴/にじさんじ】,2020-12-06,9684,2h 41m 24s,14083,905,1.45425444031392,586,41,32,20,226,0,0
i7Y4FaJ9GCQ,【雑談】ルーレットで出たキャラでスパチャ読み【白雪 巴/にじさんじ】,2020-12-06,12057,3h 20m 57s,17105,713,1.418677946421166,377,43,36,20,237,0,0
qS43FsLPG9U,【マイクラ】寄贈図書の本を読んで執筆もしてみる【白雪 巴/にじさんじ】,2020-12-02,24332,6h 45m 32s,34093,1654,1.4011589676146639,1200,53,51,32,318,0,0
