video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
9GZGKmzP9ac,ありがとう　歌,2020-12-29,2978,0h 49m 38s,5532,1024,1.8576225654801881,854,13,27,130,0,0,0
b2zZp6QHTiU,生歌　ver2.0,2020-12-17,3559,0h 59m 19s,7828,1333,2.1994942399550435,1120,43,20,72,78,0,0
VoCz7odrp70,まななつマリオカート,2020-12-03,4824,1h 20m 24s,7422,795,1.5385572139303483,641,27,10,117,0,0,0
