channel_id,channel_title,video_id,title,date,duration,continuation
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ _ Amamya Ch.,rswGLaoNCDg,˗ˋˏ #雀魂 ガチャ耐久ˎˊ˗  お小遣いを前借りします。│咲コラボガチャ全キャラ欲しい者の末路（ 天宮こころ/にじさんじ ）,2021-01-17,2982,op2w0wR0GmxDamdhRFFvTGNuTjNSMHhoYjA1RFJHY3FKd29ZVlVOclNXbHRWMW81WjBKS1VtRnRTMFl3Y20xUVZUaDNFZ3R5YzNkSFRHRnZUa05FWnhvVDZxamR1UUVOQ2d0eWMzZEhUR0Z2VGtORVp5QUJAAXICCAQ%3D
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ _ Amamya Ch.,MJj0i1aFAY4,˗ˋˏモンスターハンターライダーズˎˊ˗ いいハンターってやつは、モンスターに好かれちまう│MHR（ 天宮こころ/にじさんじ ）,2021-01-16,4093,op2w0wR0GmxDamdhRFFvTFRVcHFNR2t4WVVaQldUUXFKd29ZVlVOclNXbHRWMW81WjBKS1VtRnRTMFl3Y20xUVZUaDNFZ3ROU21vd2FURmhSa0ZaTkJvVDZxamR1UUVOQ2d0TlNtb3dhVEZoUmtGWk5DQUJAAXICCAQ%3D
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ _ Amamya Ch.,IDwij1ZPI_0,˗ˋˏ #雀魂 ˎˊ˗ いざ道はひらかれん│段位戦（ 天宮こころ/にじさんじ ）,2021-01-14,7865,op2w0wR0GmxDamdhRFFvTFNVUjNhV294V2xCSlh6QXFKd29ZVlVOclNXbHRWMW81WjBKS1VtRnRTMFl3Y20xUVZUaDNFZ3RKUkhkcGFqRmFVRWxmTUJvVDZxamR1UUVOQ2d0SlJIZHBhakZhVUVsZk1DQUJAAXICCAQ%3D
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ _ Amamya Ch.,0YkBFlMDxY4,˗ˋˏ モンハンライズ ˎˊ˗　弓で初見ミツネちゃん！こちら現役のハンターです！│ 体験版（ 天宮こころ/にじさんじ ）MONSTER HUNTER DEMO PLAY,2021-01-12,8311,op2w0wR0GmxDamdhRFFvTE1GbHJRa1pzVFVSNFdUUXFKd29ZVlVOclNXbHRWMW81WjBKS1VtRnRTMFl3Y20xUVZUaDNFZ3N3V1d0Q1JteE5SSGhaTkJvVDZxamR1UUVOQ2dzd1dXdENSbXhOUkhoWk5DQUJAAXICCAQ%3D
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ _ Amamya Ch.,HwqigENvQkU,˗ˋˏ マイクラˎˊ˗ 回線超ふあんだけど帰りたいばしょがある│Minecraft Building（ 天宮こころ/にじさんじ ）,2021-01-11,6946,op2w0wR0GmxDamdhRFFvTFNIZHhhV2RGVG5aUmExVXFKd29ZVlVOclNXbHRWMW81WjBKS1VtRnRTMFl3Y20xUVZUaDNFZ3RJZDNGcFowVk9kbEZyVlJvVDZxamR1UUVOQ2d0SWQzRnBaMFZPZGxGclZTQUJAAXICCAQ%3D
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ _ Amamya Ch.,VX7jEKrpaJI,˗ˋˏ #にじさんじ麻雀杯 ˎˊ˗ 令和のドラゴンガール│予選P卓（ 天宮こころ視点 ）,2021-01-09,2885,op2w0wR0GmxDamdhRFFvTFZsZzNha1ZMY25CaFNra3FKd29ZVlVOclNXbHRWMW81WjBKS1VtRnRTMFl3Y20xUVZUaDNFZ3RXV0RkcVJVdHljR0ZLU1JvVDZxamR1UUVOQ2d0V1dEZHFSVXR5Y0dGS1NTQUJAAXICCAQ%3D
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ _ Amamya Ch.,lEQ41RlaLiI,˗ˋˏ #雀魂 ˎˊ˗ 大会前なので いっぱいまーじゃん配信してもいいって聞いた！│友人戦（ 天宮こころ/にじさんじ ）,2021-01-08,7784,op2w0wR0GmxDamdhRFFvTGJFVlJOREZTYkdGTWFVa3FKd29ZVlVOclNXbHRWMW81WjBKS1VtRnRTMFl3Y20xUVZUaDNFZ3RzUlZFME1WSnNZVXhwU1JvVDZxamR1UUVOQ2d0c1JWRTBNVkpzWVV4cFNTQUJAAXICCAQ%3D
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ _ Amamya Ch.,FWiUnFTyR2Y,˗ˋˏ #雀魂 ˎˊ˗ １位しか生き残れないデスゲームなんてきいてないよ！！！！│友人戦（ 天宮こころ/にじさんじ ）,2021-01-07,8046,op2w0wR0GmxDamdhRFFvTFJsZHBWVzVHVkhsU01sa3FKd29ZVlVOclNXbHRWMW81WjBKS1VtRnRTMFl3Y20xUVZUaDNFZ3RHVjJsVmJrWlVlVkl5V1JvVDZxamR1UUVOQ2d0R1YybFZia1pVZVZJeVdTQUJAAXICCAQ%3D
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ _ Amamya Ch.,CntLwPBpPdA,˗ˋˏ #雀魂 ˎˊ˗ 去年の敵はことしの友！~旧 I卓リベンジ戦DX~（ 天宮こころ/にじさんじ ）,2021-01-06,10130,op2w0wR0GmxDamdhRFFvTFEyNTBUSGRRUW5CUVpFRXFKd29ZVlVOclNXbHRWMW81WjBKS1VtRnRTMFl3Y20xUVZUaDNFZ3REYm5STWQxQkNjRkJrUVJvVDZxamR1UUVOQ2d0RGJuUk1kMUJDY0ZCa1FTQUJAAXICCAQ%3D
UCkIimWZ9gBJRamKF0rmPU8w,天宮 こころ _ Amamya Ch.,cs5BhORGlZc,˗ˋˏ え？ ˎˊ˗ 世界最強のまーじゃんプロに教えてもらうよ！あと一歩成長したい人🀄必見(๑°ㅁ°๑)⁉（ 天宮こころ/たかちゃん/にじさんじ ）,2021-01-06,9782,op2w0wR0GmxDamdhRFFvTFkzTTFRbWhQVWtkc1dtTXFKd29ZVlVOclNXbHRWMW81WjBKS1VtRnRTMFl3Y20xUVZUaDNFZ3RqY3pWQ2FFOVNSMnhhWXhvVDZxamR1UUVOQ2d0amN6VkNhRTlTUjJ4YVl5QUJAAXICCAQ%3D
