video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
tGv0HIfI96k,【🔴年越しLIVE】今年を振り返りつつ…【にじさんじ/シスター・クレア】,2020-12-31,7510,2h 5m 10s,7586,1083,1.0101198402130493,669,44,120,0,114,136,0
668tZ7rxCPs,【🔴心理テスト】隠さず、すべて見せます。【にじさんじ/シスター・クレア】,2020-12-31,6989,1h 56m 29s,11183,1061,1.6000858491915868,719,36,105,0,88,113,0
T4FxvTNvo18,【🔴LIVE】気分転換にお歌でもどうどす～？☕【にじさんじ/シスター・クレア】,2020-12-30,7348,2h 2m 28s,4672,752,0.6358192705498095,461,41,99,0,62,89,0
YmyxK9CBnNM,【作業用/タイピング/TypingSound】いっしょにがんばるぞ～！【にじさんじ/シスター・クレア】,2020-12-28,7482,2h 4m 42s,3128,514,0.4180700347500668,326,25,57,0,47,59,0
_xS-Nl1IfFY,【まいにち動画+】12月28日 最後でも焦らずに…【にじさんじ/シスター・クレア】,2020-12-28,228,0h 3m 48s,247,75,1.0833333333333333,22,3,16,0,13,21,0
Ec4Qs_GzA0k,【🔴歌枠】クリスマス縛り歌配信/Xmas Song【にじさんじ/シスター・クレア】,2020-12-25,5007,1h 23m 27s,5178,548,1.0341521869382864,275,34,85,0,59,95,0
ylskdM-M7eA,【🔴歌枠】Let’s sing a happy song♪ 声出し歌配信【にじさんじ/シスター・クレア】,2020-12-21,6044,1h 40m 44s,3019,475,0.4995036399735275,296,25,71,0,34,49,0
Dq_CvnY0QYk,【まいにち動画+】12月20日 今日もお疲れ様でした✨【にじさんじ/シスター・クレア】,2020-12-20,216,0h 3m 36s,240,94,1.1111111111111112,21,3,21,0,15,34,0
KCxVQfWEJUA,【🔴雑談】明日からのスケジュールとか、最近の話。【にじさんじ/シスター・クレア】,2020-12-20,3558,0h 59m 18s,3449,400,0.9693648116919618,163,32,84,0,44,77,0
WAZXa1l4_LU,【#マリカにじさんじ杯 /Dリーグ】スタンドの４スター。【にじさんじ/シスター・クレア】,2020-12-19,3777,1h 2m 57s,4352,784,1.1522372253110935,525,30,92,0,53,84,0
7p-0AtGJlAU,【マリオカート8DX】おーっとここで怒涛の走りをみせるーーーッ【にじさんじ/シスター・クレア】,2020-12-18,10522,2h 55m 22s,5302,613,0.503896597605018,379,27,74,0,57,76,0
u2a0jTviGhE,【作業用/TypingSound/タイピング】今日も、一緒にがんばろ！【にじさんじ/シスター・クレア】,2020-12-18,6583,1h 49m 43s,2062,447,0.3132310496734012,279,24,65,0,35,44,0
ahd3nYvv_4E,【作業用/Typing/タイピング音】一緒にがんばろう～✨【にじさんじ/シスター・クレア】,2020-12-17,8703,2h 25m 3s,3604,671,0.41411007698494773,497,27,43,3,50,51,0
c8KK934O8p0,【まいにち動画+】12月17日 来年の目標も一緒に。【にじさんじ/シスター・クレア】,2020-12-17,207,0h 3m 27s,178,74,0.8599033816425121,18,1,8,3,21,23,0
P-TpCVG8QhI,【マイクラ/Minecraft】にじ鯖🌈図書館に本を寄贈しよう！【にじさんじ/シスター・クレア】,2020-12-16,3356,0h 55m 56s,3248,437,0.9678188319427891,265,15,35,6,56,60,0
wt946lo-N-8,【作業用/タイピング/TypingSound】いっしょに、頑張りませんか？🌟【にじさんじ/シスター・クレア】,2020-12-16,7200,2h 0m 0s,3501,635,0.48625,432,33,45,11,56,58,0
kTlN2IH_mnM,【マリオカート】ひさしぶりだね、マリオ君。【にじさんじ/シスター・クレア】,2020-12-15,3649,1h 0m 49s,4480,676,1.2277336256508633,397,33,24,26,105,91,0
oUTF_CTF_dY,【作業用/タイピング/TypingSound】いっしょにがんばるぞ～！【にじさんじ/シスター・クレア】,2020-12-15,8040,2h 14m 0s,5115,974,0.6361940298507462,745,28,34,13,93,61,0
WIJa1p-kV5U,テレビアニメ日常ED　Zzz/佐咲紗花 covered by シスター・クレア,2020-12-13,370,0h 6m 10s,836,365,2.2594594594594595,127,23,29,13,79,94,0
lGx4bwwD4XM,【新衣装】あたらしい姿になるとこ、みてて♡【にじさんじ/シスター・クレア】,2020-12-12,3181,0h 53m 1s,10275,2467,3.230116315624018,1897,55,75,34,227,179,0
whUQes4MkrQ,【まいにち動画+】12月11日 さむいから、きをつけて！【にじさんじ/シスター・クレア】,2020-12-11,205,0h 3m 25s,120,57,0.5853658536585366,15,3,3,4,13,19,0
sKx4fKmFAVo,【作業用/タイピング音/typing】一緒にやったら、頑張れちゃう作業配信【にじさんじ/シスター・クレア】,2020-12-10,8557,2h 22m 37s,4197,711,0.49047563398387284,484,27,18,23,99,60,0
2meZGD0S_cE,【まいにち動画+】12月10日 あなたにもいいところがあるよ☺【にじさんじ/シスター・クレア】,2020-12-10,229,0h 3m 49s,190,79,0.8296943231441049,28,2,5,5,18,21,0
