video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
JrEVLrHzcMM,【ラスト】徹夜をして生活リズムを取り戻す配信４【にじさんじ/轟京子】,2020-12-29,6086,1h 41m 26s,558,137,0.09168583634571147,118,2,1,2,3,11,0
Nx3U7CqOseE,【作業＆麻雀】徹夜をして生活リズムを取り戻す配信3【にじさんじ/轟京子】,2020-12-29,16397,4h 33m 17s,2461,312,0.15008843081051412,292,2,1,4,2,11,0
xh1f108wl1Q,【今は原神】徹夜をして生活リズムを取り戻す配信２【にじさんじ/轟京子】,2020-12-29,27599,7h 39m 59s,1462,350,0.05297293380194935,323,4,1,4,5,13,0
PkZUDv8zP8o,【MINECRAFT】徹夜をして生活リズムを取り戻す配信1【にじさんじ/轟京子】,2020-12-29,18782,5h 13m 2s,1897,303,0.10100095836439144,280,2,2,4,5,10,0
iqff2_pVsxo,【生活音】21歳、女の１人クリスマスパーティ【にじさんじ/轟京子】,2020-12-24,7198,1h 59m 58s,1096,274,0.15226451792164492,251,2,1,3,5,12,0
TWevxf7ZlBs,【雑談】なんかもういくつねると雑談【にじさんじ/轟京子】,2020-12-23,7656,2h 7m 36s,1016,139,0.13270637408568442,110,2,3,3,4,17,0
hzmSuBd7KD4,【#京子おたおめ】誕生日だ！21歳だ！初めての凸待ちだ！【にじさんじ/轟京子】,2020-12-22,9771,2h 42m 51s,3267,604,0.3343567700337734,553,5,3,6,11,26,0
ffuqQtcCQc0,【#03/passpartout】服飾専門生、画家で成り上がる【にじさんじ/轟京子】,2020-12-21,4042,1h 7m 22s,875,132,0.21647699158832262,104,5,2,2,5,14,0
KO-hiz4MvsA,【ケジメ】あなたのチャットでボコられる轟京子【にじさんじ/轟京子】,2020-12-21,1235,0h 20m 35s,919,226,0.7441295546558705,195,4,2,4,5,16,0
g8sFtNDjEhY,【マリオカート】わたしもマリカしたい！！！！【にじさんじ/轟京子】,2020-12-18,2969,0h 49m 29s,626,114,0.2108454024924217,90,4,0,2,5,13,0
nKV2xElSV3w,【歌枠】ちょっと昔のボカロうた【にじさんじ/轟京子】,2020-12-17,5178,1h 26m 18s,804,148,0.1552723059096176,120,6,3,1,4,14,0
rD2-hS-2C3o,【MINECRAFT】本を寄贈しに行こう。【にじさんじ/轟京子】,2020-12-15,7493,2h 4m 53s,1787,193,0.23848925663953022,166,5,2,1,4,15,0
kutLFl8bkyc,目隠ししても絵を描ける気がする【にじさんじ/轟京子】,2020-12-11,3910,1h 5m 10s,2003,290,0.5122762148337596,262,2,1,1,8,16,0
wxvOckWdo1w,いろんなパンケーキをつくって食べる【にじさんじ/轟京子】,2020-12-08,5757,1h 35m 57s,1592,252,0.2765329164495397,227,4,1,1,4,15,0
EGFGJ-HqK3o,【HOUSE FLIPPER】きな、家をもコーデしてやるよ【にじさんじ/轟京子】,2020-12-07,5431,1h 30m 31s,1904,207,0.3505800036825631,183,1,1,0,9,13,0
MbToGsFRV3M,ROKI’SCOORDINATE ver.不破湊【にじさんじ/轟京子】,2020-12-05,14563,4h 2m 43s,4437,710,0.30467623429238483,684,1,1,1,9,14,0
2lg2ll3Gh6Y,ROKI’SCOORDINATE ver.メリッサ・キンレンカ【にじさんじ/轟京子】,2020-12-01,9225,2h 33m 45s,3460,581,0.37506775067750675,557,3,1,1,6,13,0
