video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
-u-q99x4c0g,年越しゲーム配信 ｜色んなゲーム納め→年越し同時視聴→新年のあいさつ【にじさんじ/叶】,2020-12-31,20892,5h 48m 12s,39387,4694,1.8852670878805284,3212,398,182,344,305,202,51
8T-gADOLn2M,APEX ｜深夜にAPEXをやるおとこ【にじさんじ/叶】,2020-12-31,12781,3h 33m 1s,10223,1957,0.7998591659494563,1321,151,90,173,120,83,19
l5zw0bPSHUQ,マイクラホラーマップ｜なんか雰囲気すごい怖いマップらしい！ #かなえぼし 【にじさんじ/叶】,2020-12-30,10154,2h 49m 14s,16130,2958,1.588536537325192,2311,181,90,146,133,74,23
nKAoT2zvANM,新衣装お披露目配信 ｜ 久しぶりの新衣装！待たせちゃったね。【にじさんじ/叶】,2020-12-29,3370,0h 56m 10s,13569,3103,4.026409495548961,1682,354,179,360,306,181,41
Kl-7BaU-7XE,RUST ｜みんなでラスト #1 with nqrse、Sou、そらる　にじさんじ/叶】,2020-12-29,4954,1h 22m 34s,4793,1330,0.9675010092854259,889,70,65,127,102,60,17
nMWkP-8hTXY,APEX ｜CRカップお疲れさまでした～～！打ち上げランク【にじさんじ/叶】,2020-12-29,12761,3h 32m 41s,8211,1383,0.6434448710916072,871,91,73,135,129,69,15
lwh9sphRHkU,ロケットリーグ ｜ みんなでわちゃわちゃ車でサッカー！【にじさんじ/叶】,2020-12-28,5875,1h 37m 55s,9535,1283,1.6229787234042554,758,86,71,137,136,70,25
j-Y5C7grNcA,原神 ｜イベント更新された！腐食の剣が最強になるとき来た【にじさんじ/叶】,2020-12-28,5142,1h 25m 42s,3106,1087,0.604045118630883,806,49,42,84,52,46,8
qWiwPXZp5wU,APEX ｜ビルレントさんとにゃんたこさんとランク行くﾃﾞｽ【にじさんじ/叶】,2020-12-27,11626,3h 13m 46s,8778,1565,0.755031825219336,983,102,66,176,138,92,8
9Krm8nTeogM,APEX ｜CRカップ！特訓の成果をここで！勝つぞ～！！！【にじさんじ/叶】,2020-12-27,10525,2h 55m 25s,11903,2147,1.1309263657957245,1480,130,90,174,157,96,20
OXr_C_Nkdns,APEX ｜CRカップ前にアップする～！【にじさんじ/叶】,2020-12-27,6754,1h 52m 34s,7199,2021,1.065886881847794,1491,101,60,150,122,82,15
kJqOsYIEX_0,APEX ｜明日が本番！最後のCRカスタム！【にじさんじ/叶】,2020-12-26,18023,5h 0m 23s,15301,2380,0.8489707595849747,1673,129,84,195,171,109,19
anejW_6zjqg,#マリカにじさんじ杯｜決勝！ここは勝負の走り【にじさんじ/叶】,2020-12-26,2340,0h 39m 0s,5775,1901,2.467948717948718,1072,147,93,220,210,131,28
t-3wM-Xajeo,#マリカにじさんじ杯｜準決勝！！ここも突破したい！！【にじさんじ/叶】,2020-12-26,2406,0h 40m 6s,4259,1284,1.7701579384871156,726,93,63,146,141,96,19
G7DlYxo8iXk,#マリカにじさんじ杯｜まずは準々決勝突破をめざしたいよう【にじさんじ/叶】,2020-12-26,2462,0h 41m 2s,5987,1935,2.4317627944760356,1273,129,80,179,142,108,24
Ap_3EUgZYjg,APEX ｜CRカスタムに参加できるのはこれが最後かもしれない・・・。【にじさんじ/叶】,2020-12-25,11504,3h 11m 44s,8105,1345,0.7045375521557719,804,94,68,159,126,77,17
pfGpA3F1-nE,原神 ｜メソさんを応援しながらドラスパやる！【にじさんじ/叶】,2020-12-25,7299,2h 1m 39s,1967,703,0.2694889710919304,513,46,25,50,38,24,7
1-0qZHcTWxQ,APEX ｜今日も頑張るぞ～！！！！CRカスタム！！【にじさんじ/叶】,2020-12-23,15814,4h 23m 34s,10199,1709,0.644934867838624,1065,132,65,168,164,93,22
W_jG7Z6WKwE,原神 ｜アプデ来た！！！！ver.1.2を楽しむ配信！【にじさんじ/叶】,2020-12-23,23196,6h 26m 36s,10497,2483,0.452534919813761,2099,87,53,91,78,65,10
Xjm4oj5Ijiw,APEX ｜今日は三人そろったよ～！！！CRカスタム！【にじさんじ/叶】,2020-12-22,21694,6h 1m 34s,15485,1904,0.7137918318429058,1195,140,71,196,183,94,25
p3ndFDoEDF8,APEX ｜今日は助っ人aleluコーチ！CRカスタム【にじさんじ/叶】,2020-12-21,18656,5h 10m 56s,15967,2639,0.8558640651801029,1956,144,78,170,168,104,19
LKsCQA0HCyg,原神 ｜寝起き【にじさんじ/叶】,2020-12-21,7868,2h 11m 8s,5533,1665,0.7032282663955262,1286,67,60,100,94,47,11
DXD8bnOq4IM,APEX ｜今日も行くぞ！CRカスタム→ランクマッチ！【にじさんじ/叶】,2020-12-20,28504,7h 55m 4s,13948,1856,0.48933483019927027,1183,138,80,176,169,93,17
BGls0urDxL4,ダビスタ ｜ 最強のおうまさんを作りたい【にじさんじ/叶】,2020-12-19,12483,3h 28m 3s,7371,1097,0.5904830569574622,727,65,46,83,96,65,15
