video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
CEBM0a5vNMA,【ロリ】ゆきしろまひろちゃんですっ！リスナーの懺悔、自白、告白ぜ～～んぶいっちゃうよっ！🌟SP【にじさんじ/雪城眞尋】,2020-12-31,5225,1h 27m 5s,2542,375,0.48650717703349283,296,6,2,8,31,32,0
6I13Og2vr4o,【Apex Legends】チームABCwithコーチ:プライズさん！銃を持て！【V最協決定戦練】,2020-12-29,13993,3h 53m 13s,1126,127,0.08046880583148718,81,3,1,8,16,18,0
IcHjGuKum7k,【#にじさんじ音楽祭】あなたの好きな思い出の曲はなんですか？【司会:雪城眞尋、フミ/ゲスト:メリッサ・キンレンカ、レヴィ・エリファ】,2020-12-28,6000,1h 40m 0s,3609,765,0.6015,715,2,0,6,20,22,0
g_4y0plQqUY,【雑談】クリスマスじゃなくてもカップルの間割って歩きたい、でしょ？【にじさんじ/雪城眞尋】,2020-12-25,4061,1h 7m 41s,1218,191,0.2999261265698104,127,4,2,7,29,22,0
g76O2TkAAAg,KING/雪城眞尋【歌ってみた】,2020-12-23,250,0h 4m 10s,456,163,1.824,99,2,2,6,33,21,0
q0yk6m-MXBg,【APEX LEGENDS】ランクカジュ日和👑【雪城眞尋/にじさんじ】,2020-12-23,10799,2h 59m 59s,811,104,0.0750995462542828,75,0,1,5,9,14,0
b71DGssnexE,【雑談】わたしとはなそうよ！【雪城眞尋/にじさんじ】,2020-12-22,7538,2h 5m 38s,2656,257,0.3523481029450783,173,3,3,10,35,33,0
bH2S87FesEg,【マリオカート8DX】予選￤Gグループ雪城眞尋 視点【#マリカにじさんじ杯】,2020-12-19,3635,1h 0m 35s,2052,268,0.5645116918844567,190,1,1,11,43,22,0
Bj2fTlhfIqg,【APEX】お昼ご飯何食べようね！！！ランク【雪城眞尋/にじさんじ】,2020-12-17,9805,2h 43m 25s,784,151,0.07995920448750637,113,0,1,5,17,15,0
wOpB6KMIKEI,【マリカ8DX】気づいたら予選まで日がにゃい【雪城眞尋/にじさんじ】,2020-12-16,5467,1h 31m 7s,1616,182,0.2955917322114505,131,2,1,3,24,21,0
ctFaFB6AFag,【APEX】ボクシング部￤12月もあと2週間ちょっとってマジ？【雪城眞尋/にじさんじ】,2020-12-14,12021,3h 20m 21s,655,95,0.05448797936943682,66,0,1,2,12,14,0
jNLZ33GvIIU,【マリカ8DX】視聴者参加型￤にじマリカ杯にむけて！チワワ絶叫【雪城眞尋/にじさんじ】,2020-12-08,5712,1h 35m 12s,1400,160,0.24509803921568626,120,0,2,3,22,13,0
feSlUqJTaLs,【Apex Legends】朝活￤目玉焼きに何かける人？【雪城眞尋/にじさんじ】,2020-12-07,9071,2h 31m 11s,984,129,0.10847756586925367,97,0,2,1,22,7,0
oor8Jk3KnTI,【Apex Legends】カジュ煮込みランク添え￤プラチナⅣ【雪城眞尋/にじさんじ】,2020-12-06,11700,3h 15m 0s,2350,187,0.20085470085470086,126,0,2,4,38,17,0
FDsIA4gzHs4,【DBD】急に始まる鬼ごっこ【雪城眞尋/にじさんじ】,2020-12-05,8132,2h 15m 32s,1606,161,0.19749139203148058,115,0,2,2,27,15,0
7Hw5FBmDDrs,【Apex Legends】プラチナ耐久！あがるまで寝れません（＋新イベ【雪城眞尋/にじさんじ】,2020-12-02,24627,6h 50m 27s,5570,380,0.22617452389653633,310,1,1,5,63,0,0
