video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
9lf5Ndm3aOQ,【マリオカート8DX】年末はマリカー！！！！【成瀬鳴/にじさんじ】,2020-12-31,23752,6h 35m 52s,3863,405,0.1626389356685753,320,34,5,15,31,0,0
nDCPVnQKhy8,【Apex Legends】フルパででランクマっ【成瀬鳴/七瀬タク/百世アソブ/にじさんじ】,2020-12-31,4004,1h 6m 44s,242,68,0.06043956043956044,40,8,0,9,11,0,0
oQuBwZFNWTE,【マリオカート8DX】1位取るまで眠れない【成瀬鳴/にじさんじ】,2020-12-31,3431,0h 57m 11s,1145,281,0.33372194695424073,227,18,2,12,22,0,0
vzKjCJZZuNs,【祝・チャンネル登録者5、6万人】ありがたいよな【成瀬鳴/にじさんじ】,2020-12-29,4263,1h 11m 3s,1984,413,0.4653999530846821,338,22,4,18,31,0,0
HXq-ZdlTbfk,【マリオカート8DX】祝勝会じゃあ！！！！！【成瀬鳴/春崎エアル//にじさんじ】,2020-12-27,6770,1h 52m 50s,1834,408,0.2709010339734121,332,21,5,16,34,0,0
L6JJNElEa7k,【第3回マリカにじさんじ杯】決勝【成瀬鳴/にじさんじ】,2020-12-26,3508,0h 58m 28s,1798,866,0.5125427594070695,798,18,6,16,28,0,0
HGWJ-gI0yH4,【第3回マリカにじさんじ杯】準決勝Aリーグ【成瀬鳴/にじさんじ】,2020-12-26,3087,0h 51m 27s,1419,436,0.45966958211856174,370,14,8,15,29,0,0
0VyRuxg9oH4,【第3回マリカにじさんじ杯】準々決勝Bリーグ【成瀬鳴/にじさんじ】,2020-12-26,2936,0h 48m 56s,1312,474,0.44686648501362397,411,15,6,12,30,0,0
vaNlKwc8gpY,【マリオカート8DX】マリカにじさんじ杯練習最終日【成瀬鳴/にじさんじ】,2020-12-25,3373,0h 56m 13s,344,135,0.10198636228876372,101,10,2,7,15,0,0
gYWgFxoW8NQ,【声劇企画】第3回！にじさんじ声劇同好会！【成瀬鳴/飛鳥ひな/エリー・コニファー/空星きらめ/ベルモンド・バンデラス/山神カルタ/にじさんじ】,2020-12-23,8573,2h 22m 53s,7062,663,0.8237489793537851,607,12,4,15,25,0,0
7iomaMf8MhI,【マリオカート8DX】NISCをなめてた【成瀬鳴/にじさんじ】,2020-12-21,5089,1h 24m 49s,1278,296,0.25112988799371194,242,16,1,14,23,0,0
2fJmCfSRGaE,【マリオカート8DX】走り方教えてくれるらしい【成瀬鳴/春崎エアル/長尾景/にじさんじ】,2020-12-20,5813,1h 36m 53s,1028,259,0.17684500258042318,193,14,3,17,32,0,0
hamu8pSI3SQ,【第3回マリカにじさんじ杯】予選Cリーグ【成瀬鳴/にじさんじ】,2020-12-19,6766,1h 52m 46s,1956,575,0.2890925214306828,514,13,2,14,32,0,0
9mi4TbuW0CQ,【マリオカート8DX】初めての大会チャンピオンは次の大会へ色々の努力をしますか？【成瀬鳴/にじさんじ】,2020-12-18,5573,1h 32m 53s,449,118,0.08056701955858604,82,8,1,11,16,0,0
KMzU6O4gxZQ,【マリオカート8DX】レート上げて11000行きたい【成瀬鳴/にじさんじ】,2020-12-17,3567,0h 59m 27s,631,150,0.17689935520044855,105,9,1,10,23,2,0
znSZSjOuNbU,【マリオカート8DX】視聴者とやるの楽しいよな【成瀬鳴/にじさんじ】,2020-12-15,5839,1h 37m 19s,1425,220,0.24404863846549066,165,12,2,4,24,13,0
FoEsDxgk_nM,【マリオカート8DX】もうすぐ登録者数5万人や！！！【成瀬鳴/にじさんじ】,2020-12-14,3756,1h 2m 36s,766,262,0.20394036208732694,224,7,0,1,24,6,0
CBgenUchla8,【マリオカート8DX】鍛錬しか勝たん。【成瀬鳴/にじさんじ】,2020-12-13,7389,2h 3m 9s,1213,261,0.16416294491812153,225,8,1,4,14,9,0
gds-v45Wwzw,【マリオカート8DX】リスクを負え。人は追い込まれたとき大切なものが見えてくる。【成瀬鳴/にじさんじ】,2020-12-11,3354,0h 55m 54s,1502,237,0.44782349433512225,188,7,0,1,28,13,0
NtVdcO35BE8,【マリオカート8DX】そもそも俺に合ったスタイルはなんだ。研究編。【成瀬鳴/にじさんじ】,2020-12-10,5137,1h 25m 37s,1069,184,0.2080981117383687,135,8,1,1,26,13,0
Jpq95PVKLWo,【雑談】第２回声劇企画の振り返りとスパチャ読みとか【成瀬鳴/にじさんじ】,2020-12-09,4183,1h 9m 43s,2170,172,0.5187664355725555,122,7,0,2,27,14,0
aHVdGENwKUw,【声劇企画】第2回！にじさんじ声劇同好会！【成瀬鳴/周央サンゴ/轟京子/奈羅花/黛灰/レヴィ・エリファ/にじさんじ】,2020-12-04,7712,2h 8m 32s,12432,1383,1.612033195020747,1335,5,1,1,24,17,0
1UfWnSQEMAU,【コラボ】Apex楽しいな♡【成瀬鳴/春崎エアル/にじさんじ】,2020-12-01,8114,2h 15m 14s,469,95,0.05780133103278284,57,4,0,4,18,12,0
