video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
4Xfl6tIAXoM,お雑談をいたします！２０【にじさんじ / 樋口楓】,2020-12-31,6644,1h 50m 44s,4259,570,0.6410295003010235,309,13,8,22,31,187,0
QE8N3jJgHiY,I.M.【樋口楓オリジナル曲】,2020-12-31,320,0h 5m 20s,638,215,1.99375,60,7,4,12,18,114,0
ExCYrrh7SR4,【APEX】CRカップ本戦！Rasさん＆ソバルトさん！チーム：コメデター禁止WIN!【にじさんじ / 樋口楓】,2020-12-27,11153,3h 5m 53s,3958,642,0.354882094503721,446,7,8,22,29,130,0
ftbxAzWB9SM,【APEX】CRカスタム練！Rasさん＆ソバルトさん！その５【にじさんじ / 樋口楓】,2020-12-26,13899,3h 51m 39s,3088,411,0.2221742571408015,263,7,5,15,19,102,0
H6h-yHOYn7s,【APEX】渋ハルカスタム+CRカスタム練！その４【にじさんじ / 樋口楓】,2020-12-24,14928,4h 8m 48s,2828,343,0.18944265809217578,206,5,6,18,24,84,0
_AHfd9qAGG4,【APEX】CRカップカスタム練習！その３【にじさんじ / 樋口楓】,2020-12-23,13941,3h 52m 21s,3170,444,0.22738684455921382,293,5,5,19,26,96,0
anTwN6xus3M,【APEX】CRカップカスタム練習！その２【にじさんじ / 樋口楓】,2020-12-22,8668,2h 24m 28s,1561,255,0.1800876788186433,143,3,4,7,21,77,0
QPsirlSqb6s,【APEX】CRカップカスタム練習！withRasさん&amp;ソバルトさん【にじさんじ / 樋口楓】,2020-12-20,13689,3h 48m 9s,2882,515,0.21053400540580028,348,7,8,16,30,106,0
qGi9R9CVmKs,【マリオカート8DX】サクッと、ベビパで、終わらせるか＾＾【#マリカにじさんじ杯 / 樋口楓視点】,2020-12-19,2997,0h 49m 57s,2638,855,0.8802135468802136,637,9,10,16,40,143,0
_tcTcXGdtSw,【全曲試聴動画】メジャー1stアルバム『AIM』/ 樋口楓,2020-12-18,462,0h 7m 42s,1851,265,4.0064935064935066,69,8,8,15,36,129,0
CHRajidZnwU,【くまのプーさんのホームランダービー】ずっと一緒。朝までやるよ【にじさんじ / 樋口楓】,2020-12-16,12870,3h 34m 30s,10128,2128,0.786946386946387,1905,16,6,12,58,131,0
pyuqejnkjDM,【くまのプーさんのホームランダービー】ずっと一緒。【にじさんじ / 樋口楓】,2020-12-15,41334,11h 28m 54s,40967,4130,0.9911211109498234,3747,27,13,11,116,216,0
lyTIE8JxmCs,【Among Us / 樋口楓視点】はじめてのあもんぐあす【#ゆるふわ宇宙人狼】,2020-12-14,5601,1h 33m 21s,4935,748,0.8810926620246384,532,8,7,9,59,133,0
DvWeGqW2zRE,【APEX】ブラハとは？？使い時を極めたい！【にじさんじ / 樋口楓】,2020-12-13,9510,2h 38m 30s,5088,750,0.5350157728706625,587,8,6,7,61,81,0
N2zaDOfen9g,【ライフイズストレンジ / Life Is Strange】珍しいルートに入ったみたいな？？ #3【にじさんじ / 樋口楓】,2020-12-13,10609,2h 56m 49s,6298,420,0.5936469035724385,243,7,5,7,91,67,0
Q7ibnXwMaQE,お雑談をいたします！１９【にじさんじ / 樋口楓】,2020-12-12,10222,2h 50m 22s,9345,857,0.91420465662297,586,14,7,7,243,0,0
m4W1odzUFbA,【APEX】X&#39;masスキン、ガスおじいちゃん説。CRカップ練習！【にじさんじ / 樋口楓】,2020-12-11,14213,3h 56m 53s,8569,975,0.6028987546612257,765,11,8,7,184,0,0
eWRgWmD77LI,【APEX】仲良くなる日！！Rasさん＆ソバルトさん【にじさんじ / 樋口楓】,2020-12-09,10329,2h 52m 9s,6689,892,0.6475941523864847,701,3,7,5,176,0,0
njhWe5ibwBw,【APEX】CRカップ顔合わせ！！！Rasさん＆ソバルトさん【にじさんじ / 樋口楓】,2020-12-07,10785,2h 59m 45s,13176,1747,1.2216968011126565,1555,4,11,4,173,0,0
hQR-NG0n8fU,【APEX】プラチナにＬスター持ち込める？？？【にじさんじ / 樋口楓】,2020-12-07,8658,2h 24m 18s,5855,906,0.6762531762531763,747,7,6,6,140,0,0
uNQy0Hq1LlM,【マイクラ腕試し】Ｂチームは１期生だぜォ？？【にじさんじ / 樋口楓】,2020-12-06,14511,4h 1m 51s,11426,555,0.7874026600509958,337,7,8,7,196,0,0
AwHTmrSZh-Y,樋口楓 FRONTIER -Music Video-,2020-12-05,361,0h 6m 1s,664,207,1.8393351800554016,63,2,4,6,132,0,0
un8j7t1Wg0Q,【Minecraft/でろクラ#55】腕試しの下見！でろンボでおさンポ！！【にじさんじ / 樋口楓】,2020-12-04,4247,1h 10m 47s,3218,282,0.7577113256416294,151,7,4,2,118,0,0
m3qlFzhKh98,【APEX】Ｌスターって……超使いやすい人気の武器だった…！？【にじさんじ / 樋口楓】,2020-12-04,1030,0h 17m 10s,1169,297,1.1349514563106795,185,6,5,2,99,0,0
23WKqaeVOhQ,【3DMV版】MapleDancer【樋口楓オリジナル曲】,2020-12-01,317,0h 5m 17s,746,265,2.3533123028391167,115,2,7,3,138,0,0
