video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
tigTJjNHvlc,よ~30ぷんだけ！！！あたらしいことばをしりたい~,2020-12-29,2521,0h 42m 1s,571,134,0.22649742165807218,88,9,2,9,26,0,0
Ftwx1O8OMIc,よ~はいしん、おえかきつづき！~,2020-12-27,12762,3h 32m 42s,2526,283,0.19793135872120357,197,11,6,17,52,0,0
1cwniR934jU,よ~🍓☕いきなり！？アリストロベリーらじお！の打ち上げ兼クリスマスティーパーティ！☕🍓【宇志海いちご/物述有栖】~,2020-12-25,4778,1h 19m 38s,2353,172,0.49246546672247804,115,3,1,11,42,0,0
jX2meb45Dvs,よ~アリストロベリー対決！？マリオカート８デラックス！宇志海いちご視点~,2020-12-23,9902,2h 45m 2s,1931,203,0.19501110886689557,138,4,2,13,46,0,0
_LpR8fmC15M,よ~はいしんー！！！おえかき！！いろぬり！！！つづきー！！！~,2020-12-23,8491,2h 21m 31s,2225,187,0.26204216228948296,123,8,3,12,41,0,0
-6otXtSkVs8,よ~よいんにひたりながら、おしゃべりをしよう！かんそうがききたい~,2020-12-20,3426,0h 57m 6s,968,146,0.2825452422650321,78,5,5,12,46,0,0
TCOGoTkj5lg,よ~【APEX 渋谷ハルカスタムマッチ】チーム『血みどろトリオ』宇志海いちご ３分遅延~,2020-12-17,9685,2h 41m 25s,1057,120,0.10913784202374806,69,6,4,8,28,3,2
Cc7_UkNotUQ,よ~R6S！okayamaせんせい、れんおねーちゃんきてくれた！！！~,2020-12-13,12508,3h 28m 28s,3051,244,0.2439238887112248,185,14,4,4,21,11,5
hiFcbeSOGbA,よ~いろいろあったね！！！ちょこっとおしゃべりしよー！！！~,2020-12-13,3045,0h 50m 45s,1488,215,0.4886699507389163,131,11,6,8,34,19,6
K5vALV8mj_A,よ~どきどきの Among Us ！おさそいいただいてしまった🍓~,2020-12-13,9737,2h 42m 17s,2620,289,0.26907671767484853,228,8,4,3,31,11,4
2aohUvnnO-w,よ~おえかき！いろぬりのつづき！かんせいさせたい！！！~,2020-12-08,12401,3h 26m 41s,2490,242,0.20079025885009275,172,6,6,4,34,13,7
dkMHsqpqKyg,よ~R6S！ねねまるおねーちゃんとあそぶよ！！！まおおねーちゃん、れんおねーちゃん、けんきさんも！きた！！！~,2020-12-05,13154,3h 39m 14s,3377,342,0.2567279914854797,276,10,4,1,26,17,8
6WoAwuJ-a8s,よ~きのうのおはなしとか、おえかきとか！いろいろ~,2020-12-05,11424,3h 10m 24s,2526,313,0.22111344537815125,244,6,5,3,30,19,6
f21PAUKvN90,よ~【NO PLAN NO GAME】日本VS韓国 決勝戦！【R6S】　宇志海いちご視点~,2020-12-04,5552,1h 32m 32s,5059,641,0.9112031700288185,546,9,7,1,39,26,13
gL-oibZpSns,よ~R6S 明日決勝戦！きょうもみんなでれんしゅう！！！　宇志海いちご視点~,2020-12-03,14313,3h 58m 33s,2553,296,0.17836931460909664,231,3,6,0,27,20,9
-XT2nbogXgw,よ~R6S けんきさんちーむとたたかう！！！れんしゅう！！！がんばるぞー！！！　宇志海いちご視点~,2020-12-02,14917,4h 8m 37s,2308,280,0.15472279949051418,216,7,4,0,30,23,0
WtTaX5GGg4o,よ~おしゃべりとからくがき！きのうはかててよかった！~,2020-12-01,11223,3h 7m 3s,3178,364,0.28316849327274346,275,8,6,1,42,32,0
