video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
uIZYstbKqWc,年またぎにじさんじ同時視聴しながら年越し配信！【にじさんじ/月ノ美兎/リゼ・ヘルエスタ】,2020-12-31,6791,1h 53m 11s,13989,2624,2.059932263289648,2624,0,0,0,0,0,0
rXWcCG0AL8M,ねんま…「その口塞いでやるよ…」…ｯ!…チュボボ……【にじさんじ/月ノ美兎】,2020-12-30,7156,1h 59m 16s,7693,2141,1.075041922861934,2141,0,0,0,0,0,0
fH5Tlf5PhHI,【本戦Cリーグ→】＃マリカにじさんじ杯 いくわよ 【にじさんじ/月ノ美兎】【にじさんじ/月ノ美兎】,2020-12-26,3960,1h 6m 0s,3175,1238,0.8017676767676768,1238,0,0,0,0,0,0
xr8ztfG8K64,リスナーの鬱には鬱アニメ曲縛り歌枠をぶつけんだよ【にじさんじ/月ノ美兎】,2020-12-24,3978,1h 6m 18s,4123,1843,1.0364504776269483,1843,0,0,0,0,0,0
ASznt8wgaAA,【カプとれ】美兎、アームに捕まれろ【にじさんじ/月ノ美兎】,2020-12-20,4092,1h 8m 12s,3942,1486,0.9633431085043987,1486,0,0,0,0,0,0
M1mPIHa-mfI,【Cグループ】＃マリカにじさんじ杯 がんばる 【にじさんじ/月ノ美兎】,2020-12-19,6565,1h 49m 25s,5339,1706,0.8132520944402133,1706,0,0,0,0,0,0
KaugvrcTeVE,【マリオカート8DX】俺はどの視聴者よりも速いし途中からリゼと健屋も来る【にじさんじ/月ノ美兎】,2020-12-17,13530,3h 45m 30s,14146,2565,1.0455284552845527,2565,0,0,0,0,0,0
ret-UG5blgU,【#にじホロ宇宙人狼】宇宙空間でフルパワーの交流する【Among us/にじさんじ/月ノ美兎】,2020-12-16,5848,1h 37m 28s,13404,2609,2.292065663474692,2609,0,0,0,0,0,0
iEPru0jrBn0,【マリオカート8DX】どの視聴者よりも、俺は、早い。【にじさんじ/月ノ美兎】,2020-12-13,6409,1h 46m 49s,16351,3126,2.551256046185052,3126,0,0,0,0,0,0
W5j8Gmu70fE,情緒不安定になってしまった月ノ美兎まとめ【よりぬき美兎ちゃん/切り抜き/にじさんじ】,2020-12-12,524,0h 8m 44s,1474,517,2.812977099236641,517,0,0,0,0,0,0
Qrxe0vANbMA,【Among Us】1 0 人 宇 宙 人 狼【にじさんじ/月ノ美兎】,2020-12-08,12635,3h 30m 35s,30933,2627,2.44819944598338,2627,0,0,0,0,0,0
SlgX9kyrX4g,【minecraft】#マイクラ腕試し_にじさんじ杯  予選B組【月ノ美兎/にじさんじ】,2020-12-06,14736,4h 5m 36s,28025,2227,1.9018051031487515,2227,0,0,0,0,0,0
9ah-EL1LlWo,着替え中に忍び寄る影を察知できないくノ一がいるらしい【NinNinDays/にじさんじ/月ノ美兎】,2020-12-05,11209,3h 6m 49s,33493,2940,2.9880453207244178,2940,0,0,0,0,0,0
BtMua0eiLYI,満身創痍の美少女忍者が駆け込んできたので同棲する【NinNinDays/にじさんじ/月ノ美兎】,2020-12-03,8973,2h 29m 33s,28834,3471,3.213418031873398,3471,0,0,0,0,0,0
jkXssK35i1E,【年越し】べぇりんがるwithゆきお年越し配信【桃鉄&amp;雑談】,2020-12-31,14510,4h 1m 50s,11161,1432,0.7691936595451413,1136,36,50,113,42,35,20
pOELiDjijQw,【APEX】ランクあげマスティフまってろマスター【にじさんじ/勇気ちひろ】,2020-12-31,8579,2h 22m 59s,3272,778,0.3813964331507168,605,27,32,61,29,17,7
U9i1mvl3A8o,【APEX】ランクあげマスティフまってろマスター【にじさんじ/勇気ちひろ】,2020-12-30,32856,9h 7m 36s,8730,1147,0.2657048940832724,898,26,40,98,44,23,18
UKMsTaLZVRU,【APEX】ランクあげまってろマスター21:00~ちーかざあぺ【にじさんじ/勇気ちひろ】,2020-12-29,27577,7h 39m 37s,12254,1866,0.4443558037495014,1556,37,49,114,51,34,25
BL7IfY1awKU,【APEX】ランクあげんるううううううまってろマスター【にじさんじ/勇気ちひろ】,2020-12-28,24090,6h 41m 30s,8229,1241,0.3415940224159402,962,47,40,109,42,22,19
WsvF-S-fh-M,【APEX】CRカップ本番！べぇりんがるWIN！！【にじさんじ/勇気ちひろ】,2020-12-27,14891,4h 8m 11s,12795,1676,0.8592438385602041,1314,70,31,142,54,43,22
EH2pEUP6UZA,【APEX】ランクかカジュアルからの21:00からCRカップカスタム最終日【にじさんじ/勇気ちひろ】,2020-12-26,34753,9h 39m 13s,16105,1388,0.4634132305124737,1104,51,34,113,39,27,20
P5QDBUy49sc,【APEX】ランクかカジュアルからの21:00からべぇりんがるチム練【にじさんじ/勇気ちひろ】,2020-12-24,30051,8h 20m 51s,10406,1429,0.3462779940767362,1122,50,32,133,47,31,14
d0KJMeGxjho,【APEX】ランクかカジュアルからの21:00からCRカップカスタム5日目【にじさんじ/勇気ちひろ】,2020-12-23,27008,7h 30m 8s,12533,1411,0.4640476895734597,1115,53,35,112,47,30,19
8R0z9xaRPlI,【APEX】ランクかカジュアルからの21:00からCRカップカスタム4日目【にじさんじ/勇気ちひろ】,2020-12-22,32441,9h 0m 41s,11606,1435,0.3577571591504577,1159,55,30,112,38,25,16
90hR7CVmjc8,【APEX】ランクかカジュアルからの21:00からCRカップカスタム3日目【にじさんじ/勇気ちひろ】,2020-12-21,24605,6h 50m 5s,11755,1540,0.4777484251168462,1246,57,41,106,47,26,17
0Y5zefKtb2Q,【APEX】ランクかカジュアルからの21:00からCRカップカスタム3日目【にじさんじ/勇気ちひろ】,2020-12-21,11027,3h 3m 47s,2794,590,0.2533780720050784,459,32,12,45,22,9,11
fE-M43-hQWk,【APEX】CRカップカスタム2日目つづき【にじさんじ/勇気ちひろ】,2020-12-20,5862,1h 37m 42s,2960,509,0.5049471170249061,347,36,18,54,25,16,13
NJotIZ2xs5A,モイっと🐶まほすずラジオ🎀#110🐈～クリスマスの思ひ出～,2020-12-20,3776,1h 2m 56s,3446,323,0.9126059322033898,212,10,4,34,22,22,19
opCVaW8TXZk,【APEX】ランク&amp;カジュアル【にじさんじ/勇気ちひろ】,2020-12-20,28635,7h 57m 15s,9042,1118,0.3157674174960712,875,47,31,91,32,25,17
Fvoq3MQxfBg,【APEX】CRカップカスタム1日目！【にじさんじ/勇気ちひろ】,2020-12-19,9848,2h 44m 8s,6552,833,0.6653127538586515,608,38,25,91,28,27,16
