channel_id,channel_title,video_id,title,date,duration,continuation
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 _ Saegusa Akina,MnqLOmXKZUQ,老兵【APEX Legends】,2021-01-16,7361,op2w0wR0GmxDamdhRFFvTFRXNXhURTl0V0V0YVZWRXFKd29ZVlVOT1Z6RkZlREJ5TmtoelYxSkVORXhEZEZCM2RtOVJFZ3ROYm5GTVQyMVlTMXBWVVJvVDZxamR1UUVOQ2d0TmJuRk1UMjFZUzFwVlVTQUJAAXICCAQ%3D
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 _ Saegusa Akina,J_ACoQcfUXc,【マイクラ腕試し】キャラコンの申し子、エキシビションマッチで大暴れ【三枝明那 / にじさんじ】,2021-01-14,15275,op2w0wR0GmxDamdhRFFvTFNsOUJRMjlSWTJaVldHTXFKd29ZVlVOT1Z6RkZlREJ5TmtoelYxSkVORXhEZEZCM2RtOVJFZ3RLWDBGRGIxRmpabFZZWXhvVDZxamR1UUVOQ2d0S1gwRkRiMUZqWmxWWVl5QUJAAXICCAQ%3D
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 _ Saegusa Akina,MbdncckUZ7A,【#にじさんじ麻雀杯/準決勝Aグループ】まつさかが俺を呼んでる【三枝明那 / にじさんじ】,2021-01-10,4735,op2w0wR0GmxDamdhRFFvTFRXSmtibU5qYTFWYU4wRXFKd29ZVlVOT1Z6RkZlREJ5TmtoelYxSkVORXhEZEZCM2RtOVJFZ3ROWW1SdVkyTnJWVm8zUVJvVDZxamR1UUVOQ2d0TlltUnVZMk5yVlZvM1FTQUJAAXICCAQ%3D
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 _ Saegusa Akina,NnGbuskdJgM,【雀魂-じゃんたま-】朝に詰め込むのが一番効率が良い【麻雀】三枝明那 にじさんじ,2021-01-10,14268,op2w0wR0GmxDamdhRFFvTFRtNUhZblZ6YTJSS1owMHFKd29ZVlVOT1Z6RkZlREJ5TmtoelYxSkVORXhEZEZCM2RtOVJFZ3RPYmtkaWRYTnJaRXBuVFJvVDZxamR1UUVOQ2d0T2JrZGlkWE5yWkVwblRTQUJAAXICCAQ%3D
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 _ Saegusa Akina,xSUL-WFMBrs,【#にじさんじ麻雀杯/予選Aグループ】←それロンですｗ←それロンですｗ←それロンですｗ【三枝明那 / にじさんじ】,2021-01-09,2811,op2w0wR0GmxDamdhRFFvTGVGTlZUQzFYUmsxQ2NuTXFKd29ZVlVOT1Z6RkZlREJ5TmtoelYxSkVORXhEZEZCM2RtOVJFZ3Q0VTFWTUxWZEdUVUp5Y3hvVDZxamR1UUVOQ2d0NFUxVk1MVmRHVFVKeWN5QUJAAXICCAQ%3D
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 _ Saegusa Akina,fTmxaqa_puA,【麻雀】明日は大会【雀魂 -じゃんたま-】三枝明那　にじさんじ,2021-01-08,8336,op2w0wR0GmxDamdhRFFvTFpsUnRlR0Z4WVY5d2RVRXFKd29ZVlVOT1Z6RkZlREJ5TmtoelYxSkVORXhEZEZCM2RtOVJFZ3RtVkcxNFlYRmhYM0IxUVJvVDZxamR1UUVOQ2d0bVZHMTRZWEZoWDNCMVFTQUJAAXICCAQ%3D
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 _ Saegusa Akina,d_67xFsVybk,【麻雀】ガチで一年ぶり　シャで鍛えたこのアーム　対戦よろしくお願いします。【雀魂 -じゃんたま-】三枝明那　にじさんじ,2021-01-07,9745,op2w0wR0GmxDamdhRFFvTFpGODJOM2hHYzFaNVltc3FKd29ZVlVOT1Z6RkZlREJ5TmtoelYxSkVORXhEZEZCM2RtOVJFZ3RrWHpZM2VFWnpWbmxpYXhvVDZxamR1UUVOQ2d0a1h6WTNlRVp6Vm5saWF5QUJAAXICCAQ%3D
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 _ Saegusa Akina,Lz6fOV_DQe0,【にじ鯖マイクラ】本書いたり初詣したりする【三枝明那 / にじさんじ】,2021-01-06,13579,op2w0wR0GmxDamdhRFFvTFRIbzJaazlXWDBSUlpUQXFKd29ZVlVOT1Z6RkZlREJ5TmtoelYxSkVORXhEZEZCM2RtOVJFZ3RNZWpabVQxWmZSRkZsTUJvVDZxamR1UUVOQ2d0TWVqWm1UMVpmUkZGbE1DQUJAAXICCAQ%3D
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 _ Saegusa Akina,qfjkp7OAzds,ありがとうございました,2020-12-30,20301,op2w0wR0GmxDamdhRFFvTGNXWnFhM0EzVDBGNlpITXFKd29ZVlVOT1Z6RkZlREJ5TmtoelYxSkVORXhEZEZCM2RtOVJFZ3R4Wm1wcmNEZFBRWHBrY3hvVDZxamR1UUVOQ2d0eFptcHJjRGRQUVhwa2N5QUJAAXICCAQ%3D
UCNW1Ex0r6HsWRD4LCtPwvoQ,三枝明那 _ Saegusa Akina,FTmcKKrdhW0,【スーパードンキーコング3】三枝と黛がただ遊ぶだけ３【三枝明那 / 黛灰 / にじさんじ】,2020-12-28,37639,op2w0wR0GmxDamdhRFFvTFJsUnRZMHRMY21Sb1Z6QXFKd29ZVlVOT1Z6RkZlREJ5TmtoelYxSkVORXhEZEZCM2RtOVJFZ3RHVkcxalMwdHlaR2hYTUJvVDZxamR1UUVOQ2d0R1ZHMWpTMHR5WkdoWE1DQUJAAXICCAQ%3D
