video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
qfjkp7OAzds,ありがとうございました,2020-12-30,20301,5h 38m 21s,11952,1614,0.5887394709620216,904,128,106,178,183,115,0
FTmcKKrdhW0,【スーパードンキーコング3】三枝と黛がただ遊ぶだけ３【三枝明那 / 黛灰 / にじさんじ】,2020-12-28,37639,10h 27m 19s,27447,3110,0.7292170355216664,2490,110,107,159,153,91,0
QQ8qJFtMeRU,【マリオカート8 DX】第３回 #マリカにじさんじ杯 準決勝Bブロック→決勝戦！【三枝明那 / にじさんじ】,2020-12-26,6463,1h 47m 43s,5367,1242,0.8304193099179947,662,142,36,137,175,90,0
Huqke-RBMa0,【マリオカート8 DX】第３回 #マリカにじさんじ杯 本戦Aブロック【三枝明那 / にじさんじ】,2020-12-26,4356,1h 12m 36s,4385,1067,1.0066574839302111,600,115,34,109,137,72,0
pYCpvZO41D8,【マリカ】明日は本戦だろうが【マリオカート8 DX】,2020-12-25,3787,1h 3m 7s,2819,873,0.7443886981779773,414,119,25,114,131,70,0
yF4hkZUVQzc,【3Dお披露目配信】聖なる夜の奇跡 powered by SEGA【 #三枝明那3D 】,2020-12-25,4315,1h 11m 55s,11195,4396,2.5944380069524913,3525,201,67,216,263,124,0
Zeg-4u2b8W4,【マリオカート8 DX】第３回 #マリカにじさんじ杯 予選Dブロック【三枝明那 / にじさんじ】,2020-12-19,4692,1h 18m 12s,4979,1364,1.0611679454390452,867,91,55,120,156,75,0
g71mDwc7Pd0,【マリオカート8 DX】明日は大会予選なので一夜漬けします【三枝明那 / にじさんじ】,2020-12-18,37197,10h 19m 57s,19865,2537,0.5340484447670512,1794,137,91,187,228,100,0
qP17_YrDmDw,新シーズン・新マップが面白すぎてヤバイ！みんな急げ！！！【Fall Guys : Season 3】,2020-12-16,3173,0h 52m 53s,7565,1205,2.3841790104002523,723,84,62,78,189,69,0
iQ7v-y_Qa4c,【Portal2】#探偵と助手 が初めての共同作業で思わず涙・・・【三枝明那/ シェリン・バーガンディ / にじさんじ】,2020-12-12,10580,2h 56m 20s,7657,903,0.7237240075614366,629,44,25,29,130,46,0
J0wTWEv0z7A,【Among Us】COします。最強です。 #ゲリラ宇宙人狼 【にじさんじ/三枝明那】,2020-12-08,12562,3h 29m 22s,20856,1337,1.660245183887916,930,88,40,13,198,68,0
ESZlr0C_TDA,PLAY AMONG US WITH LISTENER,2020-12-07,6822,1h 53m 42s,14316,1685,2.098504837291117,1251,91,46,22,214,61,0
F2iu25BqT0A,【マリオカート8 DX】最強になってもいいですか？【三枝明那 / にじさんじ】,2020-12-07,5401,1h 30m 1s,8993,1110,1.665062025550824,674,87,43,22,214,70,0
Gbf7IGahUA8,【Among Us】この手で仕留める。#にじさんじAmonGUYs 【三枝明那 / にじさんじ】,2020-12-05,6805,1h 53m 25s,13539,1020,1.9895664952241,599,87,27,19,218,70,0
lllU1Qq0qUc,【マリオカート8 DX】レート10、000めざして！！！なお一年ぶりﾏﾘｶ【三枝明那 / にじさんじ】,2020-12-02,9471,2h 37m 51s,12576,1382,1.3278428888184985,925,96,42,26,235,58,0
