video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
hJNy8RtrOkI,【年越し】一緒に年越そうの会【ラトナ・プティ/にじさんじ】,2020-12-31,2984,0h 49m 44s,3367,859,1.1283512064343164,635,29,32,46,117,0,0
T0heT-J6oyI,【APEX 】お話エイペックスしよぉよ！【ラトナ・プティ/にじさんじ】,2020-12-30,9346,2h 35m 46s,5390,1048,0.5767173122191311,906,18,20,30,74,0,0
9RhWI7WBuN8,【ロケットリーグ】【ラトナ・プティ/本間ひまわり/イブラヒム/叶/葛葉/不破湊/にじさんじ】,2020-12-28,5894,1h 38m 14s,2965,345,0.5030539531727181,251,7,8,21,58,0,0
MIW8JC2x3JI,【APEX 】CRカップ本番！絶対勝ちたい！【ラトナ・プティ/にじさんじ】,2020-12-27,12187,3h 23m 7s,5176,863,0.42471486009682446,693,24,19,36,91,0,0
yb_C_3NclpM,【APEX 】最終日！CRカップカスタム練習#7【ラトナ・プティ/にじさんじ】,2020-12-26,14002,3h 53m 22s,3988,521,0.28481645479217255,397,14,15,20,75,0,0
EToNDZ9VgRs,【 #マリカにじさんじ杯 】本選Dグループ【ラトナ・プティ/にじさんじ】,2020-12-26,3129,0h 52m 9s,2685,589,0.8581016299137104,439,12,18,29,91,0,0
_-zbEznNR7Q,【マリカ8DX】にじマリカ杯の練習しまつ【ラトナ・プティ/にじさんじ】,2020-12-25,5175,1h 26m 15s,1615,365,0.3120772946859903,289,9,14,13,40,0,0
kW7MvXVA_lQ,【APEX 】渋ハルカスタム｜CRカップカスタム練習#5【ラトナ・プティ/にじさんじ】,2020-12-24,14535,4h 2m 15s,3979,533,0.27375300997592017,423,14,11,21,64,0,0
i8WbkCGSY6o,【APEX 】CRカップカスタム練習#4【ラトナ・プティ/にじさんじ】,2020-12-23,15494,4h 18m 14s,3301,382,0.21305021298567187,274,12,11,23,62,0,0
YhLmHiYzkSQ,【APEX 】CRカップカスタム練習#3【ラトナ・プティ/にじさんじ】,2020-12-22,14251,3h 57m 31s,3594,566,0.25219282857343345,448,11,15,24,68,0,0
PgblEh7KPdA,【APEX 】CRカップカスタム練習#2【ラトナ・プティ/にじさんじ】,2020-12-21,16598,4h 36m 38s,4922,655,0.29654175201831545,518,13,18,33,73,0,0
_iSmoWlL8EQ,【APEX 】CRカップカスタム練習【ラトナ・プティ/にじさんじ】,2020-12-20,13345,3h 42m 25s,3655,467,0.27388535031847133,351,18,12,20,66,0,0
cPMEvM0of8g,【APEX 】ジブラルタルが最強ですか？【ラトナ・プティ/にじさんじ】,2020-12-20,6846,1h 54m 6s,2355,510,0.34399649430324275,396,20,13,24,57,0,0
rFQzAPD-FIw,【 #マリカにじさんじ杯 】予選突破たのむうううううううううううううCぐるーぷ【ラトナ・プティ/にじさんじ】,2020-12-19,4420,1h 13m 40s,2857,664,0.6463800904977376,532,14,17,30,71,0,0
k6DqKy-IoZo,【マリオカート8DX】パテタンしか勝たん！【ラトナ・プティ/にじさんじ】,2020-12-17,4981,1h 23m 1s,759,206,0.1523790403533427,148,11,3,10,34,0,0
ug7e5AEGGOw,【APEX】CRカップチーム練習！NIRUさん一ノ瀬さん【ラトナ・プティ/にじさんじ】,2020-12-16,9160,2h 32m 40s,3103,496,0.3387554585152838,399,13,11,14,59,0,0
2JuttXRWZoc,【マリオカート8DX】練習会｜求：強さ【ラトナ・プティ/にじさんじ】,2020-12-15,10722,2h 58m 42s,2820,560,0.2630106323447118,467,15,10,7,61,0,0
tmlGY5rNQes,【マリオカート8DX】参加型【ラトナ・プティ/にじさんじ】,2020-12-14,9444,2h 37m 24s,6415,811,0.6792672596357475,689,12,13,10,87,0,0
dGDOk2fo6ik,【APEX】ひさしぺっくす！！！！【ラトナ・プティ/にじさんじ】,2020-12-12,8252,2h 17m 32s,3255,754,0.394449830344159,621,28,22,13,70,0,0
01UVouqaSd4,【マリオカート8DX】無免許うんてん：参加型【ラトナ・プティ/にじさんじ】,2020-12-06,5542,1h 32m 22s,2822,450,0.50920245398773,347,17,8,8,70,0,0
zJ1bv2YX67c,【APEX】ハンマー耐久って言わ【ラトナ・プティ/にじさんじ】,2020-12-05,11724,3h 15m 24s,4310,814,0.3676219720232003,690,35,8,10,71,0,0
7heWXVLyW2w,おはよう！ちょっとだけ【ラトナ・プティ/にじさんじ】,2020-12-04,3997,1h 6m 37s,3402,584,0.851138353765324,448,28,10,13,85,0,0
gYwLrugwgZ0,【APEX】引きこもってゲームなんて体に悪い【ラトナ・プティ/にじさんじ】,2020-12-02,9268,2h 34m 28s,7772,1310,0.8385843763487268,1159,36,16,16,83,0,0
UzYgBdxvFJg,【APEX】NIRUさん・一ノ瀬とゆるふわチーム練習【ラトナ・プティ/にじさんじ】,2020-12-01,5944,1h 39m 4s,5143,988,0.8652422611036339,853,32,11,11,81,0,0
