video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
Kjy5iasfuFk,【雑談】今年も一年間どうもありがとう【夕陽リリ/にじさんじ】,2020-12-30,7109,1h 58m 29s,3844,421,0.5407230271486848,245,12,11,43,33,77,0
W-u7QLOZIVY,【DbD】サバイバーとキラーの忘年会【夕陽リリ/にじさんじ】,2020-12-29,18990,5h 16m 30s,3831,496,0.20173775671406002,380,7,8,28,18,55,0
ReASPH3t_Qg,【DbD】でかい大会も終わったし雑談前に一服【夕陽リリ/にじさんじ】,2020-12-28,27272,7h 34m 32s,6154,709,0.22565268407157524,583,6,8,30,18,64,0
sRjtGnjy1Xk,【 #マリカにじさんじ杯 】うわああああああああ準決勝だ【夕陽リリ/にじさんじ】,2020-12-26,3300,0h 55m 0s,1492,272,0.45212121212121215,154,3,6,30,22,57,0
cUYV_GZKll4,【 #マリカにじさんじ杯 】うわああああああああ本戦だ【夕陽リリ/にじさんじ】,2020-12-26,3172,0h 52m 52s,1658,333,0.5226986128625473,200,4,8,30,25,66,0
4YmN_iFv2Iw,【マリカ8DX】このバイクでプレゼント届けてた【夕陽リリ/にじさんじ】,2020-12-26,14241,3h 57m 21s,3073,442,0.21578540832806684,332,4,7,29,16,54,0
p_UnLSjLMl4,【マリカ8DX】ブレーキ……壊れちゃったみたいなんだ【夕陽リリ/にじさんじ】,2020-12-23,18157,5h 2m 37s,4933,458,0.27168585118687005,333,11,7,25,21,61,0
ejPTiPVVWQc,【マリカ8DX #にじさんじハピトリ 】全員敵だが？【家長むぎ/剣持刀也/夕陽リリ/伏見ガク】,2020-12-22,4483,1h 14m 43s,1780,298,0.39705554316306046,202,4,5,21,17,49,0
pA6CpcI4YbU,【DbD】ポップコーンシュリンプとかポキ丼とかシュリンプカクテルとかいう一瞬バグる料理名【夕陽リリ/にじさんじ】,2020-12-20,19507,5h 25m 7s,6869,538,0.3521300046137284,390,11,9,39,23,66,0
Ev76FSD8g-A,【 #マリカにじさんじ杯 】つまり前を走ってるやつが速いってこと【夕陽リリ/にじさんじ】,2020-12-19,3663,1h 1m 3s,1887,346,0.5151515151515151,213,7,9,28,25,64,0
XzemB3iTB_Q,【マリカ8DX】稲：どけの意【夕陽リリ/にじさんじ】,2020-12-19,7340,2h 2m 20s,1316,170,0.179291553133515,99,5,4,15,12,35,0
2Z6oI-uv8ik,【マリカ8DX】今日練習して、明日練習して・・・・・・明日大会か笑【夕陽リリ/にじさんじ】,2020-12-18,10191,2h 49m 51s,1947,226,0.19105092728878423,139,4,4,18,16,45,0
0C32a-VgBRY,【マリカ8DX】ハングオングオングオングオォォン【夕陽リリ/にじさんじ】,2020-12-17,12987,3h 36m 27s,3355,336,0.25833525833525833,216,8,12,19,25,56,0
gEqryXpfq_k,【マリカ8DX】詰め込みぶち込み混ぜ込み練習生【夕陽リリ/にじさんじ】,2020-12-17,13623,3h 47m 3s,4244,517,0.3115319679953021,417,6,4,13,26,51,0
HIZCxYPV0n8,【マリカ8DX】明太もちチーズとか言う魔法の言葉【夕陽リリ/にじさんじ】,2020-12-16,6951,1h 55m 51s,3242,379,0.46640771112070206,253,5,10,14,39,58,0
5r3R_LFhv6Q,【雑談】夢は追いかけるまでが楽しいのでは？欲しいものは手に入れるまでが幸せなのでは？【夕陽リリ/にじさんじ】,2020-12-13,7416,2h 3m 36s,7277,573,0.9812567421790723,400,15,8,19,49,82,0
TJZcbaTG0WM,【雑談】ﾘﾘﾁｬﾝｶﾜｲｲﾔｯﾀｰ!!と言いなさい。【夕陽リリ/にじさんじ】,2020-12-12,10619,2h 56m 59s,7598,898,0.7155099350221301,762,13,13,16,32,62,0
v7fkHxpV-XY,【APEX】マリカの練習しろ！課題〆切もうすぐだぞ！おい！プラチナ！おい！なんとか言え！【夕陽リリ/にじさんじ】,2020-12-08,8358,2h 19m 18s,4276,308,0.5116056472840392,179,13,11,14,32,59,0
B1j9Vf9qNUY,【APEX】にじさんじビークル杯予選J※場外乱闘アリ【夕陽リリ/にじさんじ】,2020-12-05,10915,3h 1m 55s,3165,318,0.2899679340357306,207,12,5,7,33,54,0
AbgaWruiwcw,【APEX】ちょっと一品の気持ちで頼んだポテトがほくほく系だったときのそこはかとない気持ち【夕陽リリ/にじさんじ】,2020-12-04,12114,3h 21m 54s,4137,475,0.341505695889054,362,17,6,7,32,51,0
LmaYto0JvCI,タイトルとサムネ詐欺してた配信【夕陽リリ/にじさんじ】,2020-12-02,6663,1h 51m 3s,6914,488,1.0376707188953924,324,23,11,17,47,66,0
