video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
6BBHGJxGGRM,年越しそば食べよー【にじさんじ/鈴谷アキ】,2020-12-31,4589,1h 16m 29s,3497,394,0.7620396600566572,209,8,12,25,29,111,0
LfFZ6v0rXlY,雑談をしようしよう162🐈「泥中に咲く」のお話【にじさんじ/鈴谷アキ】,2020-12-30,4304,1h 11m 44s,2424,250,0.5631970260223048,118,7,7,19,20,79,0
eE8yDpMQ6io,泥中に咲く/針原翼（HarryP）（covered by 鈴谷アキ）,2020-12-30,408,0h 6m 48s,699,233,1.713235294117647,133,4,6,15,15,60,0
fSG9BMZO6JU,【Unravel】アルバムを埋めよう04【にじさんじ/鈴谷アキ】,2020-12-29,4306,1h 11m 46s,2111,178,0.49024616813748256,68,3,3,19,14,71,0
XDqYBxhOamY,雑談をしようしよう161🐈タコパとか一期生のみんなとか【にじさんじ/鈴谷アキ】,2020-12-26,3896,1h 4m 56s,2631,235,0.6753080082135524,116,8,5,15,20,71,0
MxwVOMfeTEQ,ケーキだ！クリスマスだ！【にじさんじ/鈴谷アキ】,2020-12-24,4602,1h 16m 42s,3525,305,0.7659713168187744,149,11,6,22,27,90,0
YvdGkizGttM,雑談をしようしよう160🐈ファッションショーのち2ｍｍズレ【にじさんじ/鈴谷アキ】,2020-12-23,4165,1h 9m 25s,2787,241,0.6691476590636255,109,8,7,15,18,84,0
-jubmeIr2oU,Poly Bridgeをしながら雑談65【にじさんじ/鈴谷アキ】,2020-12-22,4510,1h 15m 10s,2374,200,0.5263858093126386,83,11,6,13,15,72,0
HrxXt_J6L0Q,雑談をしようしよう159🐈3Dのお話と嘘だらけの真実【にじさんじ/鈴谷アキ】,2020-12-21,4878,1h 21m 18s,3773,266,0.7734727347273472,126,12,7,18,19,84,0
nETfedbRRAs,【マリオカート8DX】#マリカにじさんじ杯 Aリーグ予選がんばるぞ【にじさんじ/鈴谷アキ】,2020-12-19,2901,0h 48m 21s,1386,245,0.47776628748707345,141,6,4,16,18,60,0
IRHy7fLW27Y,雑談をしようしよう158🐈iPhone機種変のお話【にじさんじ/鈴谷アキ】,2020-12-17,5081,1h 24m 41s,3497,266,0.6882503444203897,125,11,6,18,29,77,0
H2HJgnIiAa0,【Unravel】アルバムを埋めよう03【にじさんじ/鈴谷アキ】,2020-12-16,6794,1h 53m 14s,4255,240,0.6262879010891963,112,7,6,10,27,78,0
r3RYliCcfx0,【マリオカート8DX】みんなで一緒に！【にじさんじ/鈴谷アキ】,2020-12-15,6709,1h 51m 49s,5280,320,0.7870025339096736,182,11,7,6,34,80,0
NXDadx_fzXM,モイっと！🐶まほすずラジオ🎀#109🐈～あったけぇ！と思った話や出来事～【にじさんじ/鈴谷アキ・勇気ちひろ・モイラ】,2020-12-13,3697,1h 1m 37s,6691,362,1.809845820935894,246,6,7,10,30,63,0
fOpeC2OWxKo,【Cats Organized Neatly】にゃんこを箱詰めするお仕事05【にじさんじ/鈴谷アキ】,2020-12-11,4808,1h 20m 8s,5195,273,1.0804908485856906,134,7,6,7,37,82,0
-jfukZFzQ5s,雑談をしようしよう156🐈Sは排水溝に詰まる【にじさんじ/鈴谷アキ】,2020-12-10,4220,1h 10m 20s,4155,312,0.9845971563981043,166,11,11,6,35,83,0
jtYFg1PrO_w,【Unravel】アルバムを埋めよう02【にじさんじ/鈴谷アキ】,2020-12-09,5562,1h 32m 42s,4566,227,0.8209277238403452,100,10,7,5,30,75,0
p_C2ou1vFUE,【Unravel】冒険の始まりだ！【にじさんじ/鈴谷アキ】,2020-12-08,4617,1h 16m 57s,5436,252,1.1773879142300194,110,11,8,5,32,86,0
0XyFyIEdCB4,雑談をしようしよう155🐈ひしめき合うお寿司屋さんとコンビニ【にじさんじ/鈴谷アキ】,2020-12-07,4501,1h 15m 1s,5233,300,1.1626305265496557,152,13,10,7,34,84,0
QREZH-9sa9Y,【マイクラ腕試し】試せる腕が欲しい！！【にじさんじ/鈴谷アキ】,2020-12-06,14628,4h 3m 48s,8810,347,0.6022696199070277,201,15,9,6,36,80,0
B92r5RBJ-j0,雑談をしようしよう154🐈大胸筋とみんながママ【にじさんじ/鈴谷アキ】,2020-12-05,4659,1h 17m 39s,5351,285,1.1485297274093154,136,16,10,4,34,85,0
icN8WoODHAU,Hidden Folksをしながら雑談7【にじさんじ/鈴谷アキ】,2020-12-03,4155,1h 9m 15s,4535,250,1.0914560770156438,107,12,10,9,33,79,0
APJzWxwnn8I,【When The Past Was Around】君を探しにいこう03【にじさんじ/鈴谷アキ】,2020-12-02,5918,1h 38m 38s,5673,244,0.9586008786752281,106,15,10,9,29,75,0
RTWNN6I1EUc,【When The Past Was Around】君を探しにいこう02【にじさんじ/鈴谷アキ】,2020-12-01,4942,1h 22m 22s,4677,242,0.9463779846216107,104,11,10,5,32,80,0
