video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
m5e4OkLzOS0,【年越し配信】2020→2021 やるぜ！食っちゃ寝正月【にじさんじ/鈴木勝】,2020-12-31,29716,8h 15m 16s,8003,918,0.2693161932965406,729,26,11,28,124,0,0
imoHyZ5axtk,【リングフィット アドベンチャー】年内に完クリ目指す！！！6（最終回）【鈴木勝/にじさんじ】,2020-12-30,19871,5h 31m 11s,5722,432,0.28795732474460267,323,11,9,17,72,0,0
ZAIrT91rXVg,【雀魂】ポンはリスナーすっぽんぽんのぽん【鈴木勝/にじさんじ】,2020-12-29,4652,1h 17m 32s,1749,258,0.37596732588134135,190,6,7,9,46,0,0
K21OqZGCq6I,【Minecraft】近況報告と寄贈本執筆！【鈴木勝/にじさんじ】,2020-12-27,11265,3h 7m 45s,6048,442,0.536884154460719,317,14,11,18,82,0,0
fSxrSfhiWCk,【11万人記念】バーチャル同居～聖夜の11時間配信 後編～【鈴木勝/にじさんじ】,2020-12-25,12936,3h 35m 36s,1853,424,0.14324366110080397,346,13,6,9,50,0,0
zSBJ32Hesqo,【11万人記念】バーチャル同居～聖夜の11時間配信 前編～【鈴木勝/にじさんじ】,2020-12-24,27855,7h 44m 15s,9689,804,0.34783701310357207,608,24,15,34,123,0,0
M2slmiEDWk4,【音フェチASMR番外編】すごすごダミーヘッドマイクをお借りしたので機材テスト【にじさんじ/鈴木勝】,2020-12-21,3139,0h 52m 19s,1759,329,0.5603695444409047,237,13,6,18,55,0,0
043OxNTC6mY,【リングフィット アドベンチャー】完クリ目指す！！！5【鈴木勝/にじさんじ】,2020-12-20,10411,2h 53m 31s,2961,294,0.28441071943137064,206,15,2,15,56,0,0
Uyfu7T4oDhg,【#マリカにじさんじ杯】Bブロック予選！ “勝” 視点【鈴木勝/にじさんじ】,2020-12-19,3565,0h 59m 25s,2548,468,0.714726507713885,335,16,9,23,85,0,0
4H7SNq7XYvc,【マリオカート8DX】視聴者参加型！1位を取ったら即配信終了2020【鈴木勝/にじさんじ】,2020-12-19,19969,5h 32m 49s,4588,865,0.22975612198908307,744,21,5,20,75,0,0
QfFD4vXOnhc,【マリオカート8DX】視聴者参加型！1位を取ったら即配信終了2020【鈴木勝/にじさんじ】,2020-12-18,42677,11h 51m 17s,12396,1114,0.29046090399981256,921,24,13,34,122,0,0
alcSc6eHABE,【マリオカート8DX】そっくりMii作り！試走もしそう【鈴木勝/にじさんじ】,2020-12-17,8069,2h 14m 29s,6072,494,0.7525096046598091,371,16,7,6,58,36,0
MFFee3drbTI,【リングフィット アドベンチャー】完クリ目指す！！！4【鈴木勝/にじさんじ】,2020-12-13,3510,0h 58m 30s,2156,220,0.6142450142450142,137,12,7,8,32,24,0
QiptRJWCDKw,【音フェチASMR】最高の音を探す夜のおとあそび 琥珀糖 手作りvs既製品 食べ比べ編 2020.12.11【にじさんじ/鈴木勝】,2020-12-11,2361,0h 39m 21s,1686,245,0.7141041931385006,162,11,5,2,34,31,0
HvJMz8uo1Do,【リングフィット アドベンチャー】完クリ目指す！！！3【鈴木勝/にじさんじ】,2020-12-06,5345,1h 29m 5s,3321,308,0.6213283442469598,221,10,5,2,35,35,0
5GKK783kX1Q,【10万人記念】もう、イントネーション雑魚とは言わせない【鈴木勝/にじさんじ】,2020-12-05,3512,0h 58m 32s,6641,583,1.8909453302961277,442,13,9,4,55,60,0
USYhYhiA2Mk,【WIXOSS開封】きらきらサイン引いた！！！（素振り）【鈴木勝/にじさんじ】,2020-12-04,7463,2h 4m 23s,3753,367,0.5028808790030819,282,8,3,3,36,35,0
E0OY_2tLBnk,【音フェチASMR】最高の音を探す夜のおとあそび スポンジスライム編 2020.12.4【にじさんじ/鈴木勝】,2020-12-04,6218,1h 43m 38s,2794,332,0.44934062399485364,238,10,7,3,37,37,0
JWgFIqw9scY,【ASMR/黒3Dio】本気で眠りたい人のためのじっくりアロマオイルマッサージ 2020.12.2【にじさんじ/鈴木勝】,2020-12-02,17689,4h 54m 49s,2007,587,0.11346034258578777,479,14,5,7,49,33,0
ZerJljBeWW4,深夜の読書会5 宮沢賢治「どんぐりと山猫」朗読【鈴木勝/にじさんじ】,2020-12-01,2975,0h 49m 35s,1857,208,0.6242016806722689,132,7,2,1,37,29,0
