channel_id,channel_title,video_id,title,date,duration,continuation
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール __[Nui Sociere],XK5PRMnxuqI,【25万人記念】初凸待ち！！！～お酒飲みながら待つけど誰も来なかったらどうしようの気持ち～【にじさんじ/ニュイ・ソシエール】,2021-01-17,7946,op2w0wR0GmxDamdhRFFvTFdFczFVRkpOYm5oMWNVa3FKd29ZVlVOVll6aEhXbVpHZUhSdGF6ZGFkMU5QTjJOalVUQm5FZ3RZU3pWUVVrMXVlSFZ4U1JvVDZxamR1UUVOQ2d0WVN6VlFVazF1ZUhWeFNTQUJAAXICCAQ%3D
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール __[Nui Sociere],Wo3gpLqy32g,【原神/Genshin】甘雨お迎え！！！！！めっちゃ強いと風の噂で聞きました【にじさんじ/ニュイ・ソシエール】,2021-01-17,2466,op2w0wR0GmxDamdhRFFvTFYyOHpaM0JNY1hrek1tY3FKd29ZVlVOVll6aEhXbVpHZUhSdGF6ZGFkMU5QTjJOalVUQm5FZ3RYYnpObmNFeHhlVE15WnhvVDZxamR1UUVOQ2d0WGJ6Tm5jRXh4ZVRNeVp5QUJAAXICCAQ%3D
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール __[Nui Sociere],X8ILNWucua8,【#06 龍が如く7 光と闇の行方】若が昔キャバクラで恥ずかしい思いしたことは絶対誰にも言いませんから！！！！！【にじさんじ/ニュイ・ソシエール】,2021-01-16,14530,op2w0wR0GmxDamdhRFFvTFdEaEpURTVYZFdOMVlUZ3FKd29ZVlVOVll6aEhXbVpHZUhSdGF6ZGFkMU5QTjJOalVUQm5FZ3RZT0VsTVRsZDFZM1ZoT0JvVDZxamR1UUVOQ2d0WU9FbE1UbGQxWTNWaE9DQUJAAXICCAQ%3D
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール __[Nui Sociere],DPFm16BOGW4,【#05 龍が如く7 光と闇の行方】今回の抗争でなにかしらを漁夫りたい【にじさんじ/ニュイ・ソシエール】,2021-01-14,20733,op2w0wR0GmxDamdhRFFvTFJGQkdiVEUyUWs5SFZ6UXFKd29ZVlVOVll6aEhXbVpHZUhSdGF6ZGFkMU5QTjJOalVUQm5FZ3RFVUVadE1UWkNUMGRYTkJvVDZxamR1UUVOQ2d0RVVFWnRNVFpDVDBkWE5DQUJAAXICCAQ%3D
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール __[Nui Sociere],2l3y16GoIS8,【パワプロアプリ】イベキャラコンペに出陣！三塁手おニュイ育てるぞ～～！！【にじさんじ/ニュイ・ソシエール】,2021-01-13,15563,op2w0wR0GmxDamdhRFFvTE1td3plVEUyUjI5SlV6Z3FKd29ZVlVOVll6aEhXbVpHZUhSdGF6ZGFkMU5QTjJOalVUQm5FZ3N5YkRONU1UWkhiMGxUT0JvVDZxamR1UUVOQ2dzeWJETjVNVFpIYjBsVE9DQUJAAXICCAQ%3D
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール __[Nui Sociere],bOirXZfGNl0,【#04 龍が如く7 光と闇の行方】配信に直接攻撃するのは勘弁してください【にじさんじ/ニュイ・ソシエール】,2021-01-11,17648,op2w0wR0GmxDamdhRFFvTFlrOXBjbGhhWmtkT2JEQXFKd29ZVlVOVll6aEhXbVpHZUhSdGF6ZGFkMU5QTjJOalVUQm5FZ3RpVDJseVdGcG1SMDVzTUJvVDZxamR1UUVOQ2d0aVQybHlXRnBtUjA1c01DQUJAAXICCAQ%3D
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール __[Nui Sociere],nYCl93M7dAc,【#にじさんじ麻雀杯】予選P卓！とりあえず和了ばいいんですよね！！！！【にじさんじ/ニュイ・ソシエール】,2021-01-09,2461,op2w0wR0GmxDamdhRFFvTGJsbERiRGt6VFRka1FXTXFKd29ZVlVOVll6aEhXbVpHZUhSdGF6ZGFkMU5QTjJOalVUQm5FZ3R1V1VOc09UTk5OMlJCWXhvVDZxamR1UUVOQ2d0dVdVTnNPVE5OTjJSQll5QUJAAXICCAQ%3D
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール __[Nui Sociere],VJ33Li33lsM,【#03 龍が如く7 光と闇の行方】イカれたメンバーを紹介するぜ！！無職に無職！！！そして無職だ！！！【にじさんじ/ニュイ・ソシエール】,2021-01-08,13115,op2w0wR0GmxDamdhRFFvTFZrb3pNMHhwTXpOc2MwMHFKd29ZVlVOVll6aEhXbVpHZUhSdGF6ZGFkMU5QTjJOalVUQm5FZ3RXU2pNelRHa3pNMnh6VFJvVDZxamR1UUVOQ2d0V1NqTXpUR2t6TTJ4elRTQUJAAXICCAQ%3D
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール __[Nui Sociere],eqtlQ9Mm414,【#02 龍が如く7 光と闇の行方】極道から道徳を学ぶ魔女【にじさんじ/ニュイ・ソシエール】,2021-01-07,14767,op2w0wR0GmxDamdhRFFvTFpYRjBiRkU1VFcwME1UUXFKd29ZVlVOVll6aEhXbVpHZUhSdGF6ZGFkMU5QTjJOalVUQm5FZ3RsY1hSc1VUbE5iVFF4TkJvVDZxamR1UUVOQ2d0bGNYUnNVVGxOYlRReE5DQUJAAXICCAQ%3D
UCUc8GZfFxtmk7ZwSO7ccQ0g,ニュイ・ソシエール __[Nui Sociere],vtFcsCFqm8Y,【#06 Cyberpunk2077 / #サイバーパンク2077 】恋人を作りたいと思います【にじさんじ/ニュイ・ソシエール】,2021-01-04,18234,op2w0wR0GmxDamdhRFFvTGRuUkdZM05EUm5GdE9Ga3FKd29ZVlVOVll6aEhXbVpHZUhSdGF6ZGFkMU5QTjJOalVUQm5FZ3QyZEVaamMwTkdjVzA0V1JvVDZxamR1UUVOQ2d0MmRFWmpjME5HY1cwNFdTQUJAAXICCAQ%3D
