video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
t8ODllr3V4I,【1年振り返り】視聴者が選ぶ！2020年にあったニュイのRPGで人気だったシリーズランキング【ニュイ・ソシエール/にじさんじ】,2020-12-31,9078,2h 31m 18s,12396,1619,1.365499008592201,1192,21,41,91,149,125,0
8pRJobbu9B8,【有馬記念同時視聴】一年の集大成！！今年ラストのグランプリ勝利するのはだれ！？【にじさんじ/ニュイ・ソシエール】,2020-12-27,3396,0h 56m 36s,4167,921,1.2270318021201414,660,11,24,35,83,108,0
LHOqmOQLpJI,【マリオカート8DX】準々決勝Dブロック 一足遅いサンタがキラーとサンダーを届けに来ました【#マリカにじさんじ杯 / ニュイ・ソシエール視点】,2020-12-26,1932,0h 32m 12s,2680,503,1.3871635610766047,269,9,21,41,85,78,0
fkH8yFaBUZo,【最終回 ファイアーエムブレム風花雪月】三つの国、三つの学級、そしてあなたの物語。【にじさんじ/ニュイ・ソシエール】,2020-12-24,18954,5h 15m 54s,20362,1565,1.0742851113221483,1312,19,33,61,72,68,0
pV561shE41A,【#04 Cyberpunk2077 / #サイバーパンク2077 】キアヌもしかして私のこと好き？？？【にじさんじ/ニュイ・ソシエール】,2020-12-23,17857,4h 57m 37s,10569,1011,0.5918687349498796,819,12,19,36,70,55,0
t9oPwzBtDRo,【#12 ファイアーエムブレム風花雪月】全員留年してくれ【にじさんじ/ニュイ・ソシエール】,2020-12-22,12003,3h 20m 3s,12349,1123,1.028826126801633,939,17,21,45,57,44,0
0G1fpNRrBn0,【マイクラコラボ】みんなでクリスマスツリーを作る楽しい配信【にじさんじ/ニュイ・ソシエール】,2020-12-21,11328,3h 8m 48s,3863,578,0.341013418079096,363,8,18,34,79,76,0
BOrVdyd4Lok,【#03 Cyberpunk2077 / #サイバーパンク2077 】キアヌとのドキドキッ☆共同生活【にじさんじ/ニュイ・ソシエール】,2020-12-20,17729,4h 55m 29s,14779,1384,0.8336059563427153,1098,13,30,55,104,84,0
872CI7RZfg8,【マリオカート8DX】Eブロック予選！補助輪で爆走する魔女【#マリカにじさんじ杯 / ニュイ・ソシエール視点】,2020-12-19,4272,1h 11m 12s,6208,1125,1.453183520599251,810,16,40,51,102,106,0
T1Cv7q9pTFs,【マリオカート8DX】基本操作覚えたら視聴者参加型したい配信【にじさんじ/ニュイ・ソシエール】,2020-12-18,8712,2h 25m 12s,9171,1243,1.052685950413223,1001,15,27,50,83,67,0
5FyJSZcuQvY,【#11 ファイアーエムブレム風花雪月】ズッ友同窓会【にじさんじ/ニュイ・ソシエール】,2020-12-15,19764,5h 29m 24s,32148,1784,1.6265938069216759,1525,27,27,28,110,67,0
EKsx0meajlE,【#02 Cyberpunk2077 / #サイバーパンク2077 】ステルスを極めた（気になっている）者【にじさんじ/ニュイ・ソシエール】,2020-12-13,16047,4h 27m 27s,25283,1849,1.5755592945721941,1537,16,31,25,143,97,0
3U47wS3nThQ,【#10 ファイアーエムブレム風花雪月】私、この戦いが終わったら結婚するんだ【にじさんじ/ニュイ・ソシエール】,2020-12-12,14950,4h 9m 10s,22171,1581,1.483010033444816,1334,35,21,27,100,64,0
AXYxu0QlYgA,【Minecraft/マイクラ】あまにゅい村近くに海上都市を建てたい計画【にじさんじ/ニュイ・ソシエール】,2020-12-11,10908,3h 1m 48s,12972,1502,1.1892189218921891,1243,15,28,21,119,76,0
P30pTegdx1E,【#09 ファイアーエムブレム風花雪月】先生が結婚に向けてアップを始めたようです【にじさんじ/ニュイ・ソシエール】,2020-12-10,14681,4h 4m 41s,21491,1500,1.4638648593420067,1258,26,27,24,112,53,0
P9n8SUM4T7M,【#01 Cyberpunk2077 / #サイバーパンク2077 】世界最速配信！話題のオープンワールドRPG！World&#39;s fastest live【にじさんじ/ニュイ・ソシエール】,2020-12-09,8081,2h 14m 41s,24299,3218,3.006929835416409,2790,21,58,41,201,107,0
