video_id,title,date,duration,duration_hms,num_comments,num_accounts,cps,num_members0,num_members1,num_members2,num_members3,num_members4,num_members5,num_members6
EAStomYmWps,【 ToHeart2】今年最後の大恋愛2020　その①【にじさんじ/#おりコウ】,2020-12-31,37573,10h 26m 13s,24288,1716,0.6464216325552924,1255,48,15,51,93,254,0
EbmDzUi5neQ,＃マリカにじさんじ杯　ついに本戦！　抜きます（画像）【卯月コウ視点】,2020-12-26,9308,2h 35m 8s,6669,1124,0.7164804469273743,689,48,18,46,96,227,0
-KCg4Wa5Upw,【マリカ８DX】　社コウ桃築で特訓→ソロ練習,2020-12-26,7097,1h 58m 17s,2489,531,0.35071156826828237,312,13,9,29,54,114,0
mer8Xkw032A,【マリカ８DX】明日大会ってマジ？（2回目）,2020-12-25,9796,2h 43m 16s,3501,705,0.3573907717435688,450,25,11,31,55,133,0
ZQnZy9eOKf8,【プチお披露目】聖夜のメリクリお嬢様部,2020-12-24,9031,2h 30m 31s,8424,1483,0.9327870667700144,980,42,13,58,114,276,0
avqsU0Y2piI,攻略不可なはずのモブヒロインと恋愛できるギャルゲー「モブ好き」,2020-12-22,18426,5h 7m 6s,12940,834,0.7022685335938348,512,33,12,34,63,180,0
-OGw5AIjBNw,【マリカ8DX】#マリカにじさんじ杯　Ｆグループ　勝つぜ～！【卯月コウ視点】,2020-12-19,3830,1h 3m 50s,4051,885,1.0577023498694518,476,31,13,47,106,212,0
TLYDmlMK-qg,【マリカ8DX】#マリカにじさんじ杯　直前練習【卯月コウ視点】,2020-12-19,11067,3h 4m 27s,3803,636,0.34363422788470227,373,22,10,32,66,133,0
x5y8jwA6NN8,【マリカ8DX】明日大会ってマジ？,2020-12-18,18502,5h 8m 22s,5980,1041,0.32320830180521026,748,24,12,42,79,136,0
mhwV-EeseCQ,3D振り返り雑談　未公開シーンもあるよ【卯月コウ/にじさんじ】,2020-12-17,5095,1h 24m 55s,8257,1039,1.6206084396467124,581,39,15,37,128,239,0
LjU5OOHu_As,【#卯月コウ3D】俺が卯月コウになる配信,2020-12-16,3492,0h 58m 12s,13361,5027,3.8261741122565867,4349,71,23,71,187,326,0
7vUBFVQlcQg,病み上がりの雑談,2020-12-13,5692,1h 34m 52s,9718,1210,1.7073085031623332,812,18,15,17,148,200,0
39A8ACBu7BM,【ASMR】コーラ一気してゲップせずに寿限無（3dio）【drinking cola/belch】,2020-12-02,446,0h 7m 26s,931,317,2.087443946188341,177,9,4,4,56,67,0
O6i79zy3jIA,卯月コウ3Ⅾ化への道　第一話「助けて」,2020-12-01,12454,3h 27m 34s,31968,2490,2.566886140998876,1930,24,13,17,218,288,0
