channel_id,channel_title,video_id,title,date,duration,continuation
UCbc8fwhdUNlqi-J99ISYu4A,ベルモンド・バンデラス,gfgfifRIGu4,【Minecraft】人員は揃った・・・！！いざ建築開始！！【にじさんじ鯖】,2021-01-17,27469,op2w0wR0GmxDamdhRFFvTFoyWm5abWxtVWtsSGRUUXFKd29ZVlVOaVl6aG1kMmhrVlU1c2NXa3RTams1U1ZOWmRUUkJFZ3RuWm1kbWFXWlNTVWQxTkJvVDZxamR1UUVOQ2d0blptZG1hV1pTU1VkMU5DQUJAAXICCAQ%3D
UCbc8fwhdUNlqi-J99ISYu4A,ベルモンド・バンデラス,UsYx9YDXkWM,【マイクラ腕試し】決勝戦　最強の座を手に入れろ！！【ベルモンド・バンデラス/にじさんじ】,2021-01-15,11107,op2w0wR0GmxDamdhRFFvTFZYTlplRGxaUkZoclYwMHFKd29ZVlVOaVl6aG1kMmhrVlU1c2NXa3RTams1U1ZOWmRUUkJFZ3RWYzFsNE9WbEVXR3RYVFJvVDZxamR1UUVOQ2d0VmMxbDRPVmxFV0d0WFRTQUJAAXICCAQ%3D
UCbc8fwhdUNlqi-J99ISYu4A,ベルモンド・バンデラス,T_B0oZsfv_A,【Minecraft】新しいゴーレムトラップ建築　効率は倍以上！？【にじさんじ鯖】,2021-01-14,10325,op2w0wR0GmxDamdhRFFvTFZGOUNNRzlhYzJaMlgwRXFKd29ZVlVOaVl6aG1kMmhrVlU1c2NXa3RTams1U1ZOWmRUUkJFZ3RVWDBJd2IxcHpablpmUVJvVDZxamR1UUVOQ2d0VVgwSXdiMXB6Wm5aZlFTQUJAAXICCAQ%3D
UCbc8fwhdUNlqi-J99ISYu4A,ベルモンド・バンデラス,wrq_U5pxa5M,【雀魂/#にじさんじ麻雀杯】予選L卓　運は持ってる　あとは実力よ【ベルモンド・バンデラス/にじさんじ】,2021-01-09,3481,op2w0wR0GmxDamdhRFFvTGQzSnhYMVUxY0hoaE5VMHFKd29ZVlVOaVl6aG1kMmhrVlU1c2NXa3RTams1U1ZOWmRUUkJFZ3QzY25GZlZUVndlR0UxVFJvVDZxamR1UUVOQ2d0M2NuRmZWVFZ3ZUdFMVRTQUJAAXICCAQ%3D
UCbc8fwhdUNlqi-J99ISYu4A,ベルモンド・バンデラス,MgPQQMcAYIg,【雀魂/#にじさんじ麻雀杯】予選L卓　運は持ってる　あとは実力よ【ベルモンド・バンデラス/にじさんじ】,2021-01-09,271,op2w0wR0GmxDamdhRFFvTFRXZFFVVkZOWTBGWlNXY3FKd29ZVlVOaVl6aG1kMmhrVlU1c2NXa3RTams1U1ZOWmRUUkJFZ3ROWjFCUlVVMWpRVmxKWnhvVDZxamR1UUVOQ2d0TloxQlJVVTFqUVZsSlp5QUJAAXICCAQ%3D
UCbc8fwhdUNlqi-J99ISYu4A,ベルモンド・バンデラス,kRbV15pTyoA,【雀魂】大会前に仕上げねば【ベルモンド・バンデラス/にじさんじ】,2021-01-08,21144,op2w0wR0GmxDamdhRFFvTGExSmlWakUxY0ZSNWIwRXFKd29ZVlVOaVl6aG1kMmhrVlU1c2NXa3RTams1U1ZOWmRUUkJFZ3RyVW1KV01UVndWSGx2UVJvVDZxamR1UUVOQ2d0clVtSldNVFZ3VkhsdlFTQUJAAXICCAQ%3D
UCbc8fwhdUNlqi-J99ISYu4A,ベルモンド・バンデラス,uItP0zpcpe0,【Minecraft】今年初深夜マイクラ！資源鯖を荒らしまわれヒャッハー！！【にじさんじ鯖】,2021-01-04,15341,op2w0wR0GmxDamdhRFFvTGRVbDBVREI2Y0dOd1pUQXFKd29ZVlVOaVl6aG1kMmhrVlU1c2NXa3RTams1U1ZOWmRUUkJFZ3QxU1hSUU1IcHdZM0JsTUJvVDZxamR1UUVOQ2d0MVNYUlFNSHB3WTNCbE1DQUJAAXICCAQ%3D
UCbc8fwhdUNlqi-J99ISYu4A,ベルモンド・バンデラス,uyecNlaMxGI,【Pogostuck】制限時間は10時間　もう後がない！【ベルモンド・バンデラス/にじさんじ】,2021-01-03,28744,op2w0wR0GmxDamdhRFFvTGRYbGxZMDVzWVUxNFIwa3FKd29ZVlVOaVl6aG1kMmhrVlU1c2NXa3RTams1U1ZOWmRUUkJFZ3QxZVdWalRteGhUWGhIU1JvVDZxamR1UUVOQ2d0MWVXVmpUbXhoVFhoSFNTQUJAAXICCAQ%3D
UCbc8fwhdUNlqi-J99ISYu4A,ベルモンド・バンデラス,_kMa8k1XrJo,【Pogostuck】制限時間は24時間　パッド使えるようになった！【ベルモンド・バンデラス/にじさんじ】,2021-01-02,32052,op2w0wR0GmxDamdhRFFvTFgydE5ZVGhyTVZoeVNtOHFKd29ZVlVOaVl6aG1kMmhrVlU1c2NXa3RTams1U1ZOWmRUUkJFZ3RmYTAxaE9Hc3hXSEpLYnhvVDZxamR1UUVOQ2d0ZmEwMWhPR3N4V0hKS2J5QUJAAXICCAQ%3D
UCbc8fwhdUNlqi-J99ISYu4A,ベルモンド・バンデラス,hJnVJt3GtbA,【Pogostuck】制限時間は36時間　クリアできなければ地獄の耐久配信【ベルモンド・バンデラス/にじさんじ】,2021-01-02,19422,op2w0wR0GmxDamdhRFFvTGFFcHVWa3AwTTBkMFlrRXFKd29ZVlVOaVl6aG1kMmhrVlU1c2NXa3RTams1U1ZOWmRUUkJFZ3RvU201V1NuUXpSM1JpUVJvVDZxamR1UUVOQ2d0b1NtNVdTblF6UjNSaVFTQUJAAXICCAQ%3D
